animal_id,year_cap,year_birth,age,weight,bcsin,birthsite
270-2012-0-333,2013,2012,1,115,58.5,wy
270-2010-1-038,2011,2010,1,105,59,dmp
270-2012-1-237,2013,2012,1,105,59,dmp
270-2019-1-917,2021,2019,2,117,58.875,dmp
90-2011-0-352,2012,2011,1,99,59.125,ey
90-2013-0-278,2015,2013,2,150,59.25,ey
90-2015-0-571,2017,2015,2,129,59.125,ey
270-2013-0-272,2014,2013,1,120,59.5,wy
90-2015-0-563,2016,2015,1,116,59.5,ey
90-2020-0-2084,2021,2020,1,109,59.375,ey
90-2009-0-058,2010,2009,1,126,59.875,ey
270-2010-1-003,2011,2010,1,102,60.125,dmp
270-2010-1-086,2011,2010,1,108,60.25,dmp
90-2008-0-057,2009,2008,1,121,60.125,ey
90-2010-0-103,2011,2010,1,104,60.375,ey
270-2015-0-549,2017,2015,2,130,60.625,wy
270-2009-1-033,2010,2009,1,112,61.5,dmp
270-2013-1-205,2014,2013,1,116,61.25,dmp
90-2008-0-034,2009,2008,1,132,61.25,ey
270-2013-0-261,2014,2013,1,108,61.875,wy
90-2008-0-037,2009,2008,1,129,62,ey
90-2010-0-114,2011,2010,1,107,61.625,ey
270-2010-1-013,2011,2010,1,109,62.125,dmp
270-2012-0-342,2013,2012,1,106,62.375,wy
270-2012-1-231,2013,2012,1,126,62.25,dmp
270-2013-0-268,2014,2013,1,126,62.375,wy
90-2010-0-113,2011,2010,1,107,62.375,ey
90-2012-0-346,2013,2012,1,121,62.25,ey
90-2019-0-980,2020,2019,1,104,62.75,ey
270-2019-1-905,2021,2019,2,137,62.625,dmp
90-2011-0-356,2012,2011,1,116,62.75,ey
90-2012-0-319,2013,2012,1,115,62.75,ey
90-2014-0-465,2015,2014,1,109,62.5,ey
270-2012-1-236,2013,2012,1,119,63.125,dmp
90-2014-0-470,2016,2014,2,112,63.875,ey
270-2011-0-344,2012,2011,1,116,64.125,wy
270-2017-1-703,2019,2017,2,102,64,dmp
270-2019-0-943,2021,2019,2,136,64,wy
90-2009-0-067,2010,2009,1,132,64,ey
270-2007-1-051,2008,2007,1,134,64.375,dmp
270-2014-0-450,2016,2014,2,117,64.5,wy
90-2013-0-280,2014,2013,1,138,64.375,ey
90-2018-0-852,2019,2018,1,115,64.75,ey
270-2008-1-017,2009,2008,1,119,65,dmp
270-2015-1-524,2017,2015,2,121,65.375,dmp
90-2012-0-001,2014,2012,2,133,65.5,ey
270-2009-1-010,2010,2009,1,123,65.75,dmp
270-2013-0-264,2015,2013,2,134,65.75,wy
270-2014-0-443,2015,2014,1,109,65.875,wy
90-2008-0-033,2009,2008,1,114,65.75,ey
90-2013-0-276,2014,2013,1,130,65.75,ey
270-2016-1-613,2017,2016,1,97,66.5,dmp
270-2016-0-653,2018,2016,2,121,67.875,wy
270-2007-1-001,2008,2007,1,131,68,dmp
270-2009-1-021,2010,2009,1,126,68.25,dmp
270-2012-1-229,2013,2012,1,122,68.25,dmp
270-2015-0-552,2017,2015,2,134,68.125,wy
270-2007-1-007,2008,2007,1,147,68.5,dmp
90-2018-0-860,2020,2018,2,115,68.5,ey
90-2016-0-662,2017,2016,1,102,68.75,ey
270-2013-1-216,2014,2013,1,132,69.375,dmp
270-2015-1-510,2017,2015,2,144,69.125,dmp
270-2017-0-749,2018,2017,1,87,69.375,wy
90-2013-0-289,2015,2013,2,153,69.25,ey
270-2012-0-335,2014,2012,2,137,69.625,wy
270-2014-0-452,2016,2014,2,127,69.5,wy
90-2007-0-024,2009,2007,2,155,69.875,ey
90-2009-0-051,2010,2009,1,125,70.25,ey
90-2010-0-111,2011,2010,1,102,70.125,ey
270-2012-1-233,2014,2012,2,131,70.375,dmp
270-2016-1-618,2017,2016,1,98,70.375,dmp
270-2018-0-863,2019,2018,1,102,70.375,wy
270-2011-0-339,2013,2011,2,140,71,wy
90-2013-0-274,2014,2013,1,126,70.875,ey
270-2017-1-719,2018,2017,1,96,71.375,dmp
90-2009-0-060,2010,2009,1,135,71.25,ey
90-2009-0-069,2010,2009,1,117,71.125,ey
270-2013-0-265,2015,2013,2,131,71.5,wy
270-2019-1-908,2021,2019,2,127,71.625,dmp
90-2011-0-355,2013,2011,2,156,71.75,ey
270-2008-1-006,2009,2008,1,110,71.875,dmp
270-2015-0-586,2016,2015,1,105,72,wy
90-2011-0-357,2014,2011,3,139,72,ey
90-2011-0-362,2013,2011,2,173,72.25,ey
90-2013-0-282,2014,2013,1,130,72.625,ey
90-2019-0-986,2021,2019,2,118,72.25,ey
270-2014-1-422,2016,2014,2,124,73,dmp
270-2013-1-238,2015,2013,2,95,73.25,dmp
270-2015-0-557,2017,2015,2,128,73.25,wy
90-2007-0-029,2008,2007,1,150,73.25,ey
90-2011-0-354,2013,2011,2,146,73.375,ey
90-2015-0-570,2017,2015,2,124,73.375,ey
90-2016-0-663,2018,2016,2,145,73.75,ey
270-2011-1-247,2012,2011,1,102,73.875,dmp
90-2015-0-559,2017,2015,2,143,74,ey
270-2014-1-410,2016,2014,2,111,74.375,dmp
270-2016-1-606,2018,2016,2,124,74.5,dmp
90-2010-0-108,2011,2010,1,129,74.5,ey
90-2015-0-578,2016,2015,1,99,74.625,ey
270-2018-1-817,2020,2018,2,105,75.5,dmp
90-2019-0-987,2021,2019,2,142,76,ey
270-2014-1-414,2016,2014,2,128,76.25,dmp
90-2016-0-661,2018,2016,2,129,76.625,ey
90-2018-0-855,2019,2018,1,126,76.75,ey
90-2017-0-784,2019,2017,2,145,77,ey
90-2017-0-786,2018,2017,1,97,77.125,ey
270-2011-1-215,2013,2011,2,149,77.625,dmp
90-2018-0-856,2020,2018,2,160,77.375,ey
270-2013-0-258,2015,2013,2,121,77.75,wy
270-2014-0-449,2015,2014,1,127,77.5,wy
270-2015-1-516,2017,2015,2,115,77.875,dmp
90-2010-0-115,2012,2010,2,163,77.875,ey
270-2019-0-944,2021,2019,2,132,78.375,wy
90-2009-0-057,2011,2009,2,148,78.75,ey
90-2009-0-064,2011,2009,2,139,78.625,ey
90-2012-0-326,2014,2012,2,137,78.875,ey
90-2015-0-580,2017,2015,2,116,78.875,ey
90-2017-0-777,2019,2017,2,150,78.625,ey
270-2019-1-924,2021,2019,2,117,79,dmp
270-2009-1-023,2010,2009,1,91,79.625,dmp
90-2014-0-469,2016,2014,2,123,79.5,ey
90-2017-0-785,2019,2017,2,123,79.375,ey
270-2019-1-940,2021,2019,2,113,80,dmp
90-2007-0-016,2009,2007,2,140,79.875,ey
90-2007-0-040,2009,2007,2,143,80,ey
90-2009-0-062,2010,2009,1,123,79.875,ey
270-2015-1-508,2017,2015,2,116,80.125,dmp
90-2007-0-039,2009,2007,2,152,80.125,ey
90-2014-0-463,2016,2014,2,139,80.5,ey
270-2017-0-745,2020,2017,3,168,80.875,wy
90-2007-0-031,2009,2007,2,156,80.75,ey
270-2007-1-057,2009,2007,2,131,81.125,dmp
90-2010-0-110,2011,2010,1,123,81,ey
270-2014-0-451,2016,2014,2,129,81.5,wy
270-2019-1-932,2021,2019,2,115,81.625,dmp
90-2013-0-279,2015,2013,2,136,81.625,ey
90-2016-0-659,2018,2016,2,129,81.5,ey
270-2012-0-341,2014,2012,2,150,82,wy
90-2018-0-861,2020,2018,2,131,81.75,ey
90-2011-0-357,2015,2011,4,129,82,ey
90-2019-0-983,2021,2019,2,136,81.875,ey
270-2013-1-234,2015,2013,2,107,82.375,dmp
90-2011-0-363,2013,2011,2,149,82.375,ey
90-2016-0-667,2018,2016,2,142,82.25,ey
90-2017-0-778,2019,2017,2,127,82.375,ey
270-2011-0-345,2013,2011,2,175,82.75,wy
90-2013-0-290,2016,2013,3,151,82.625,ey
90-2014-0-459,2017,2014,3,165,82.625,ey
90-2015-0-581,2017,2015,2,131,82.5,ey
270-2009-1-020,2010,2009,1,126,83.25,dmp
90-2018-0-854,2020,2018,2,138,83,ey
270-2015-0-549,2018,2015,3,145,83,wy
90-2009-0-068,2011,2009,2,136,83.125,ey
90-2011-0-365,2013,2011,2,132,83,ey
90-2013-0-275,2015,2013,2,131,83.125,ey
90-2016-0-670,2018,2016,2,130,82.875,ey
270-2011-1-333,2013,2011,2,172,84,dmp
270-2013-0-269,2015,2013,2,148,83.875,wy
270-2016-0-677,2018,2016,2,115,84,wy
90-2011-0-357,2016,2011,5,128,84,ey
90-2015-0-574,2017,2015,2,124,83.75,ey
270-2010-1-010,2011,2010,1,111,84.375,dmp
270-2011-0-337,2013,2011,2,153,84.375,wy
270-2017-0-747,2020,2017,3,154,84.125,wy
90-2013-0-286,2015,2013,2,144,84.125,ey
90-2014-0-468,2016,2014,2,130,84.375,ey
90-2015-0-571,2018,2015,3,174,84.25,ey
90-2011-0-370,2013,2011,2,168,84.5,ey
90-2007-0-038,2010,2007,3,189,85,ey
90-2016-0-666,2018,2016,2,139,84.875,ey
90-2017-0-779,2019,2017,2,155,85.125,ey
270-2013-1-246,2014,2013,1,122,85.625,dmp
270-2014-1-438,2016,2014,2,141,85.375,dmp
90-2008-0-041,2010,2008,2,160,85.5,ey
270-2010-1-007,2012,2010,2,142,85.875,dmp
270-2015-1-518,2017,2015,2,143,86,dmp
90-2010-0-106,2012,2010,2,124,85.875,ey
270-2012-1-314,2014,2012,2,148,86.125,dmp
270-2014-0-455,2016,2014,2,139,86.125,wy
90-2008-0-058,2010,2008,2,160,86.25,ey
90-2009-0-063,2011,2009,2,142,86.125,ey
90-2019-0-979,2021,2019,2,128,86.25,ey
270-2013-0-264,2016,2013,3,155,86.75,wy
270-2017-1-711,2019,2017,2,120,86.75,dmp
270-2010-1-038,2021,2010,11,163,87.125,dmp
270-2018-1-818,2020,2018,2,119,86.875,dmp
90-2012-0-347,2014,2012,2,139,86.875,ey
90-2015-0-577,2017,2015,2,136,86.875,ey
90-2016-0-658,2018,2016,2,158,87,ey
270-2007-1-006,2009,2007,2,161,87.25,dmp
270-2012-1-260,2014,2012,2,126,87.25,dmp
270-2013-0-263,2016,2013,3,129,87.375,wy
90-2018-0-857,2020,2018,2,156,87.25,ey
270-2015-0-547,2017,2015,2,134,87.375,wy
270-2015-1-522,2017,2015,2,139,87.25,dmp
90-2012-0-350,2014,2012,2,152,87.25,ey
270-2016-0-654,2018,2016,2,150,87.75,wy
90-2009-0-052,2011,2009,2,175,87.625,ey
90-2009-0-059,2011,2009,2,141,87.75,ey
90-2015-0-570,2018,2015,3,154,87.625,ey
90-2019-0-985,2021,2019,2,159,87.875,ey
270-2012-1-263,2014,2012,2,159,88.375,dmp
270-2013-0-271,2015,2013,2,133,88.125,wy
90-2008-0-055,2010,2008,2,163,88.125,ey
90-2018-0-859,2020,2018,2,159,88.625,ey
270-2019-1-920,2021,2019,2,145,88.75,dmp
270-2007-1-053,2009,2007,2,168,88.875,dmp
270-2018-1-824,2020,2018,2,121,89.125,dmp
270-2017-1-703,2020,2017,3,126,89,dmp
270-2011-0-339,2014,2011,3,162,89.375,wy
270-2012-1-233,2015,2012,3,143,89.25,dmp
270-2014-0-450,2017,2014,3,130,89.5,wy
270-2015-0-555,2017,2015,2,143,89.25,wy
90-2009-0-067,2011,2009,2,157,89.25,ey
90-2019-0-981,2021,2019,2,125,89.25,ey
270-2011-1-246,2013,2011,2,129,89.75,dmp
270-2017-0-745,2021,2017,4,195,89.625,wy
90-2007-0-038,2011,2007,4,199,89.75,ey
90-2012-0-001,2016,2012,4,135,89.75,ey
90-2013-0-285,2015,2013,2,156,89.625,ey
270-2008-1-019,2010,2008,2,145,90,dmp
270-2009-1-038,2011,2009,2,112,90,dmp
270-2014-1-434,2016,2014,2,110,90,dmp
270-2015-0-557,2018,2015,3,138,90.125,wy
270-2016-1-603,2018,2016,2,138,90.25,dmp
270-2018-0-864,2020,2018,2,128,90.375,wy
270-2016-0-651,2018,2016,2,110,90.625,wy
90-2009-0-054,2011,2009,2,135,90.5,ey
90-2016-0-665,2018,2016,2,119,90.5,ey
270-2008-1-028,2010,2008,2,115,91.125,dmp
270-2010-1-038,2020,2010,10,172,91,dmp
270-2014-1-411,2016,2014,2,135,90.75,dmp
270-2015-1-516,2018,2015,3,136,91.125,dmp
270-2016-0-650,2018,2016,2,146,90.875,wy
90-2008-0-056,2010,2008,2,150,91,ey
90-2017-0-787,2019,2017,2,164,91,ey
270-2017-0-748,2019,2017,2,120,91.5,wy
90-2007-0-036,2009,2007,2,185,91.375,ey
90-2012-0-324,2014,2012,2,158,91.5,ey
270-2015-0-589,2017,2015,2,144,91.875,wy
90-2011-0-351,2013,2011,2,156,91.625,ey
90-2011-0-357,2017,2011,6,142,91.75,ey
270-2012-1-265,2014,2012,2,171,92,dmp
90-2016-0-669,2018,2016,2,134,92.25,ey
270-2012-0-338,2014,2012,2,163,92.625,wy
270-2013-1-210,2015,2013,2,112,92.375,dmp
270-2018-1-822,2020,2018,2,124,92.625,dmp
270-2016-1-619,2018,2016,2,133,92.388,dmp
270-2016-1-632,2018,2016,2,121,92.5,dmp
90-2010-0-107,2012,2010,2,151,92.5,ey
90-2012-0-321,2014,2012,2,154,92.375,ey
90-2012-0-325,2014,2012,2,162,92.625,ey
270-2015-0-552,2018,2015,3,152,92.75,wy
270-2016-1-608,2018,2016,2,137,92.75,dmp
90-2007-0-048,2009,2007,2,169,92.75,ey
90-2014-0-473,2017,2014,3,91,92.75,ey
270-2008-1-012,2010,2008,2,137,93.5,dmp
270-2011-0-336,2013,2011,2,160,93.25,wy
270-2013-1-256,2015,2013,2,147,93.375,dmp
270-2014-1-422,2017,2014,3,135,93.5,dmp
270-2016-1-615,2018,2016,2,130,93.25,dmp
90-2009-0-053,2011,2009,2,141,93.125,ey
90-2010-0-109,2012,2010,2,152,93.5,ey
90-2015-0-559,2018,2015,3,163,93.5,ey
90-2015-0-572,2017,2015,2,138,93.375,ey
90-2017-0-780,2019,2017,2,141,93.25,ey
270-2010-1-004,2012,2010,2,135,93.625,dmp
90-2018-0-852,2020,2018,2,142,94.125,ey
270-2010-1-019,2012,2010,2,134,94.375,dmp
270-2013-0-266,2015,2013,2,151,94.5,wy
270-2014-1-410,2017,2014,3,116,94.5,dmp
270-2017-0-747,2019,2017,2,146,94.65,wy
90-2008-0-040,2011,2008,3,175,94.5,ey
90-2019-0-982,2021,2019,2,151,94.375,ey
270-2009-1-021,2011,2009,2,135,95,dmp
270-2013-1-238,2017,2013,4,NA,94.875,dmp
270-2019-0-960,2021,2019,2,132,94.75,wy
90-2010-0-101,2012,2010,2,141,94.875,ey
90-2013-0-283,2015,2013,2,169,95,ey
90-2015-0-571,2019,2015,4,201,95,ey
270-2009-1-011,2011,2009,2,137,95.125,dmp
270-2011-1-250,2013,2011,2,167,95.375,dmp
90-2017-0-777,2020,2017,3,165,95.375,ey
270-2015-1-507,2017,2015,2,124,95.125,dmp
270-2016-0-673,2018,2016,2,105,95.375,wy
90-2011-0-363,2014,2011,3,185,95.25,ey
90-2016-0-664,2018,2016,2,119,95.375,ey
270-2018-1-802,2020,2018,2,140,95.75,dmp
270-2016-0-653,2020,2016,4,153,95.5,wy
90-2007-0-032,2009,2007,2,175,95.75,ey
90-2013-0-292,2015,2013,2,126,95.75,ey
90-2014-0-467,2016,2014,2,139,95.625,ey
270-2015-0-558,2017,2015,2,130,96,wy
270-2017-1-707,2019,2017,2,138,96.125,dmp
270-2019-1-909,2021,2019,2,135,96,dmp
90-2008-0-040,2010,2008,2,169,96.125,ey
90-2010-0-102,2012,2010,2,138,96.25,ey
90-2010-0-115,2013,2010,3,176,96.25,ey
90-2015-0-562,2017,2015,2,145,96.125,ey
270-2007-1-012,2009,2007,2,165,96.5,dmp
270-2016-0-648,2018,2016,2,153,96.625,wy
90-2008-0-054,2010,2008,2,171,96.375,ey
90-2019-0-978,2021,2019,2,161,96.625,ey
270-2009-1-012,2011,2009,2,155,96.75,dmp
270-2011-0-341,2014,2011,3,157,96.875,wy
90-2008-0-039,2011,2008,3,173,96.75,ey
90-2011-0-368,2013,2011,2,144,96.75,ey
90-2012-0-348,2014,2012,2,161,97,ey
90-2018-0-854,2021,2018,3,176,96.75,ey
270-2011-1-269,2013,2011,2,134,97.375,dmp
90-2015-0-571,2020,2015,5,214,97.125,ey
270-2018-0-862,2020,2018,2,126,97.125,wy
90-2014-0-458,2016,2014,2,143,97.125,ey
270-2009-1-002,2011,2009,2,149,97.75,dmp
270-2012-1-266,2014,2012,2,162,97.625,dmp
90-2017-0-778,2020,2017,3,148,97.75,ey
270-2007-1-066,2009,2007,2,136,98,dmp
90-2018-0-853,2020,2018,2,153,98,ey
270-2015-0-551,2017,2015,2,113,98,wy
90-2009-0-058,2011,2009,2,145,97.875,ey
90-2014-0-466,2016,2014,2,119,98,ey
270-2011-1-248,2013,2011,2,140,99,dmp
270-2012-0-332,2014,2012,2,148,98.875,wy
270-2014-0-448,2016,2014,2,140,98.75,wy
90-2017-0-784,2020,2017,3,188,98.625,ey
90-2008-0-052,2010,2008,2,154,99,ey
90-2011-0-355,2014,2011,3,177,98.625,ey
90-2012-0-001,2015,2012,3,152,98.875,ey
90-2013-0-288,2015,2013,2,142,99,ey
90-2015-0-581,2018,2015,3,156,99,ey
90-2017-0-781,2018,2017,1,108,99,ey
270-2007-1-056,2009,2007,2,167,99.375,dmp
270-2010-1-038,2012,2010,2,144,99.375,dmp
270-2010-1-039,2012,2010,2,147,99.375,dmp
270-2013-0-268,2015,2013,2,131,99.25,wy
270-2015-0-582,2017,2015,2,153,99.25,wy
90-2010-0-112,2012,2010,2,152,99.25,ey
90-2014-0-456,2016,2014,2,141,99.125,ey
90-2016-0-671,2018,2016,2,128,99.125,ey
270-2008-1-014,2010,2008,2,159,99.625,dmp
270-2009-1-024,2011,2009,2,151,99.5,dmp
270-2011-1-213,2013,2011,2,144,99.75,dmp
270-2014-0-447,2016,2014,2,147,99.75,wy
90-2013-0-289,2016,2013,3,152,99.5,ey
90-2016-0-663,2019,2016,3,178,99.5,ey
270-2013-0-265,2016,2013,3,152,100.125,wy
90-2011-0-362,2014,2011,3,192,99.875,ey
90-2015-0-570,2019,2015,4,182,99.875,ey
90-2015-0-571,2021,2015,6,208,100,ey
270-2012-0-339,2014,2012,2,152,100.25,wy
270-2018-0-863,2020,2018,2,138,100.25,wy
90-2014-0-472,2016,2014,2,128,100.375,ey
90-2017-0-782,2019,2017,2,146,100.25,ey
270-2007-1-001,2009,2007,2,165,100.625,dmp
270-2014-0-453,2019,2014,5,184,100.875,wy
270-2017-0-749,2019,2017,2,123,100.625,wy
270-2019-1-933,2021,2019,2,133,100.625,dmp
90-2015-0-563,2017,2015,2,150,100.75,ey
90-2018-0-860,2021,2018,3,137,100.75,ey
270-2012-0-330,2014,2012,2,137,101.25,wy
270-2012-1-248,2014,2012,2,150,101.125,dmp
270-2014-0-453,2017,2014,3,141,101.125,wy
90-2009-0-067,2020,2009,11,163,101.125,ey
90-2012-0-349,2014,2012,2,153,101.375,ey
90-2013-0-274,2015,2013,2,145,101.125,ey
270-2012-1-224,2014,2012,2,164,101.75,dmp
90-2008-0-032,2010,2008,2,166,101.5,ey
90-2011-0-360,2013,2011,2,143,101.5,ey
270-2014-0-452,2017,2014,3,128,101.875,wy
270-2018-1-808,2020,2018,2,128,102.125,dmp
270-2014-1-428,2016,2014,2,149,101.872,dmp
90-2014-0-469,2017,2014,3,142,102.125,ey
270-2009-1-033,2011,2009,2,128,102.5,dmp
270-2010-1-007,2021,2010,11,159,102.375,dmp
270-2012-0-343,2014,2012,2,166,102.25,wy
270-2014-1-414,2017,2014,3,143,102.375,dmp
270-2015-0-553,2017,2015,2,104,102.25,wy
90-2013-0-277,2015,2013,2,153,102.25,ey
90-2013-0-282,2015,2013,2,153,102.5,ey
90-2013-0-284,2015,2013,2,136,102.375,ey
90-2013-0-291,2016,2013,3,137,102.5,ey
90-2015-0-566,2017,2015,2,148,102.25,ey
270-2013-0-264,2017,2013,4,153,102.75,wy
270-2014-1-403,2016,2014,2,119,102.875,dmp
90-2015-0-570,2020,2015,5,192,102.875,ey
90-2015-0-576,2017,2015,2,143,102.875,ey
90-2017-0-776,2019,2017,2,127,102.875,ey
90-2007-0-045,2015,2007,8,NA,103,ey
90-2011-0-359,2013,2011,2,137,103.125,ey
90-2016-0-664,2019,2016,3,160,103.25,ey
270-2010-1-003,2012,2010,2,151,103.5,dmp
270-2011-1-242,2013,2011,2,156,103.625,dmp
270-2018-1-817,2021,2018,3,122,103.625,dmp
90-2008-0-042,2010,2008,2,162,103.5,ey
90-2015-0-577,2018,2015,3,169,103.375,ey
90-2009-0-057,2012,2009,3,179,103.875,ey
90-2011-0-358,2013,2011,2,150,103.75,ey
90-2013-0-290,2015,2013,2,144,104,ey
90-2015-0-564,2017,2015,2,137,103.75,ey
270-2011-1-260,2013,2011,2,152,104.375,dmp
90-2017-0-778,2021,2017,4,165,104.5,ey
270-2007-1-011,2010,2007,3,190,104.75,dmp
270-2010-1-001,2012,2010,2,143,104.75,dmp
270-2015-1-524,2018,2015,3,143,104.875,dmp
90-2010-0-104,2012,2010,2,167,104.625,ey
270-2013-0-263,2017,2013,4,176,105.25,wy
270-2015-1-518,2018,2015,3,152,105,dmp
90-2009-0-069,2011,2009,2,148,105.125,ey
90-2010-0-103,2012,2010,2,143,105,ey
90-2013-0-275,2016,2013,3,156,105.125,ey
270-2015-0-555,2018,2015,3,169,105.375,wy
270-2016-1-642,2018,2016,2,122,105.625,dmp
90-2010-0-115,2014,2010,4,160,105.375,ey
90-2014-0-465,2016,2014,2,148,105.5,ey
90-2017-0-786,2019,2017,2,147,105.5,ey
270-2008-1-011,2010,2008,2,140,105.75,dmp
270-2011-1-295,2013,2011,2,131,105.75,dmp
270-2013-0-260,2015,2013,2,132,106,wy
270-2014-0-451,2017,2014,3,172,106,wy
90-2017-0-779,2020,2017,3,188,105.75,ey
90-2013-0-280,2015,2013,2,169,106,ey
270-2013-0-264,2018,2013,5,158,106.25,wy
90-2008-0-059,2010,2008,2,148,106.125,ey
90-2012-0-324,2015,2012,3,168,106.125,ey
90-2014-0-468,2017,2014,3,123,106.375,ey
90-2019-0-975,2021,2019,2,152,106.375,ey
270-2009-1-012,2017,2009,8,175,106.625,dmp
270-2011-1-244,2013,2011,2,154,106.75,dmp
270-2013-1-205,2015,2013,2,135,106.625,dmp
270-2014-0-453,2018,2014,4,157,106.75,wy
270-2014-0-454,2016,2014,2,145,106.875,wy
270-2015-0-549,2019,2015,4,171,106.625,wy
90-2013-0-286,2016,2013,3,164,106.875,ey
90-2013-0-289,2017,2013,4,153,106.75,ey
90-2014-0-457,2016,2014,2,145,106.875,ey
90-2014-0-459,2018,2014,4,187,106.75,ey
90-2015-0-579,2017,2015,2,146,106.875,ey
270-2012-0-340,2014,2012,2,157,107,wy
270-2012-0-341,2015,2012,3,163,107.25,wy
90-2009-0-070,2020,2009,11,182,107.25,ey
270-2011-1-333,2020,2011,9,211,107,dmp
270-2015-0-557,2019,2015,4,165,107.125,wy
90-2010-0-114,2012,2010,2,157,107.25,ey
90-2014-0-475,2016,2014,2,127,107,ey
90-2015-0-562,2018,2015,3,155,107.125,ey
90-2019-0-977,2021,2019,2,174,107.125,ey
270-2013-1-216,2015,2013,2,148,107.5,dmp
270-2013-1-234,2016,2013,3,131,107.375,dmp
270-2014-0-446,2016,2014,2,144,107.625,wy
90-2008-0-054,2011,2008,3,177,107.375,ey
90-2009-0-062,2011,2009,2,141,107.375,ey
90-2011-0-365,2014,2011,3,145,107.625,ey
270-2009-1-009,2011,2009,2,149,107.875,dmp
270-2018-1-818,2021,2018,3,134,107.75,dmp
90-2010-0-105,2013,2010,3,167,108,ey
90-2018-0-861,2021,2018,3,152,107.875,ey
270-2010-1-028,2013,2010,3,185,108.375,dmp
270-2012-1-262,2014,2012,2,149,108.25,dmp
270-2013-0-258,2016,2013,3,139,108.125,wy
270-2013-0-269,2016,2013,3,161,108.25,wy
270-2015-0-552,2020,2015,5,180,108.25,wy
270-2012-0-334,2014,2012,2,167,108.75,wy
270-2012-1-233,2016,2012,4,149,108.625,dmp
270-2012-1-278,2014,2012,2,155,108.5,dmp
270-2018-1-834,2020,2018,2,128,108.625,dmp
90-2011-0-367,2014,2011,3,183,108.625,ey
90-2017-0-784,2021,2017,4,198,108.625,ey
270-2014-0-444,2016,2014,2,126,109.125,wy
270-2019-1-927,2021,2019,2,128,109,dmp
90-2008-0-039,2012,2008,4,202,109.25,ey
270-2007-1-007,2009,2007,2,173,109.375,dmp
270-2009-1-010,2011,2009,2,144,109.375,dmp
270-2019-0-945,2021,2019,2,124,109.375,wy
90-2016-0-661,2019,2016,3,166,109.625,ey
270-2010-1-038,2019,2010,9,177,110,dmp
270-2011-1-333,2019,2011,8,202,110,dmp
270-2017-1-703,2021,2017,4,145,110,dmp
270-2018-1-802,2021,2018,3,176,109.875,dmp
90-2007-0-049,2009,2007,2,179,110,ey
90-2009-0-051,2011,2009,2,153,109.75,ey
90-2012-0-329,2014,2012,2,175,109.75,ey
90-2016-0-662,2018,2016,2,123,110,ey
270-2009-1-023,2011,2009,2,136,110.125,dmp
270-2013-0-267,2015,2013,2,131,110.25,wy
270-2014-0-450,2018,2014,4,139,110.25,wy
270-2012-0-342,2014,2012,2,129,110.5,wy
270-2013-0-272,2015,2013,2,152,110.625,wy
90-2008-0-056,2012,2008,4,189,110.5,ey
90-2009-0-063,2012,2009,3,182,110.5,ey
90-2009-0-070,2012,2009,3,190,110.625,ey
90-2011-0-370,2014,2011,3,207,110.5,ey
90-2014-0-460,2016,2014,2,143,110.75,ey
90-2015-0-565,2018,2015,3,136,110.5,ey
270-2011-0-337,2014,2011,3,182,110.875,wy
270-2013-0-263,2018,2013,5,181,111,wy
270-2015-0-589,2018,2015,3,176,111.125,wy
90-2019-0-980,2021,2019,2,142,110.875,ey
270-2007-1-057,2010,2007,3,155,111.5,dmp
270-2010-1-086,2012,2010,2,158,111.375,dmp
270-2012-0-340,2015,2012,3,157,111.375,wy
270-2012-0-344,2014,2012,2,156,111.375,wy
270-2013-0-258,2017,2013,4,157,111.5,wy
270-2014-1-407,2016,2014,2,127,111.5,dmp
90-2018-0-851,2020,2018,2,157,111.5,ey
270-2016-1-634,2018,2016,2,110,111.375,dmp
90-2013-0-292,2016,2013,3,164,111.5,ey
90-2015-0-559,2019,2015,4,205,111.375,ey
90-2015-0-580,2018,2015,3,146,111.5,ey
270-2008-1-012,2011,2008,3,145,111.875,dmp
270-2011-0-338,2013,2011,2,156,111.875,wy
270-2012-0-331,2014,2012,2,167,111.75,wy
270-2013-1-204,2015,2013,2,134,111.625,dmp
270-2014-0-455,2017,2014,3,167,111.75,wy
270-2014-1-422,2018,2014,4,155,111.625,dmp
90-2018-0-855,2020,2018,2,168,111.625,ey
270-2016-0-654,2019,2016,3,186,111.625,wy
90-2010-0-109,2013,2010,3,185,111.75,ey
90-2013-0-278,2016,2013,3,175,112,ey
270-2013-0-269,2019,2013,6,190,112.125,wy
270-2008-1-018,2010,2008,2,150,112.5,dmp
90-2007-0-024,2011,2007,4,185,112.5,ey
90-2009-0-060,2011,2009,2,158,112.75,ey
90-2011-0-354,2014,2011,3,173,112.75,ey
90-2012-0-324,2016,2012,4,170,112.5,ey
90-2015-0-574,2018,2015,3,152,112.625,ey
90-2016-0-659,2019,2016,3,164,112.75,ey
270-2009-1-038,2012,2009,3,123,113,dmp
270-2012-1-207,2014,2012,2,159,112.875,dmp
270-2013-0-265,2017,2013,4,149,113,wy
90-2008-0-033,2010,2008,2,153,113.125,ey
90-2014-0-469,2018,2014,4,174,113,ey
90-2017-0-787,2020,2017,3,172,113.375,ey
270-2018-1-835,2021,2018,3,154,113.25,dmp
90-2009-0-058,2019,2009,10,224,113.25,ey
90-2009-0-066,2011,2009,2,167,113.375,ey
90-2011-0-362,2015,2011,4,203,113.375,ey
