"birthsite","year_birth","year","animal_id","year_cap","age","weight","weightkg","points_total","mass_total","bcsin","bcscm","annual.cy","rain.site.cy","annual.by","rain.site.by"
"wy",2012,2018,"270-2012-0-333",2018,6,186,85,22,32.875,193.375,491,29.1,"wy_3",15.8,"wy_1"
"wy",2012,2019,"270-2012-0-337",2019,7,195,89,18,31.375,176.75,449,12,"wy_1",15.8,"wy_1"
"wy",2012,2019,"270-2012-0-340",2019,7,204,93,9,29.125,142,361,12,"wy_1",15.8,"wy_1"
"wy",2012,2013,"270-2012-0-340",2013,1,120,55,5,14.5,43.25,110,34.5,"wy_3",15.8,"wy_1"
"wy",2012,2020,"270-2012-0-334",2020,8,NA,NA,33.5,163.625,163.625,416,23.1,"wy_2",15.8,"wy_1"
"wy",2012,2018,"270-2012-0-341",2018,6,200,91,11,28.125,147,373,29.1,"wy_3",15.8,"wy_1"
"wy",2012,2013,"270-2012-0-330",2013,1,98,45,4,12.5,37.625,96,34.5,"wy_3",15.8,"wy_1"
"wy",2012,2017,"270-2012-0-342",2017,5,197,90,18,33.25,175.125,445,24.61,"wy_2",15.8,"wy_1"
"wy",2012,2017,"270-2012-0-333",2017,5,180,82,24,30.375,177.875,452,24.61,"wy_2",15.8,"wy_1"
"wy",2012,2021,"270-2012-0-342",2021,9,188,85,15,35.875,184.5,469,19.4,"wy_1",15.8,"wy_1"
"wy",2012,2016,"270-2012-0-333",2016,4,165,75,16,29.375,170.5,433,20.2,"wy_2",15.8,"wy_1"
"wy",2012,2013,"270-2012-0-341",2013,1,120,55,2,14,40,102,34.5,"wy_3",15.8,"wy_1"
"wy",2012,2019,"270-2012-0-330",2019,7,190,86,19,34.875,191.5,486,12,"wy_1",15.8,"wy_1"
"wy",2012,2017,"270-2012-0-337",2017,5,170,77,10,28.125,151.25,384,24.61,"wy_2",15.8,"wy_1"
"wy",2012,2014,"270-2012-0-340",2014,2,157,71,8,21.25,107,272,22.1,"wy_2",15.8,"wy_1"
"wy",2012,2021,"270-2012-0-153",2021,9,187,85,11,31.375,163,414,19.4,"wy_1",15.8,"wy_1"
"wy",2012,2016,"270-2012-0-342",2016,4,169,77,12,33.125,160.875,409,20.2,"wy_2",15.8,"wy_1"
"wy",2012,2019,"270-2012-0-342",2019,7,191,87,15,36.125,181.125,460,12,"wy_1",15.8,"wy_1"
"wy",2012,2020,"270-2012-0-342",2020,8,184,84,21,37.25,200.5,509,23.1,"wy_2",15.8,"wy_1"
"wy",2012,2015,"270-2012-0-341",2015,3,163,74,8,22.25,107.25,272,29.1,"wy_3",15.8,"wy_1"
"wy",2012,2015,"270-2012-0-337",2015,3,161,73,8,25.75,138,351,29.1,"wy_3",15.8,"wy_1"
"wy",2012,2016,"270-2012-0-153",2016,4,167,76,10,28.375,145.125,369,20.2,"wy_2",15.8,"wy_1"
"wy",2012,2020,"270-2012-0-333",2020,8,NA,NA,24,37.75,208.625,530,23.1,"wy_2",15.8,"wy_1"
"wy",2012,2015,"270-2012-0-330",2015,3,145,66,11,25.625,124.875,317,29.1,"wy_3",15.8,"wy_1"
"wy",2012,2015,"270-2012-0-333",2015,3,161,73,13,24.125,138.125,351,29.1,"wy_3",15.8,"wy_1"
"wy",2013,2014,"270-2013-0-271",2014,1,102,46,4,14.125,46.625,118,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-260",2015,2,132,60,10,23.125,106,269,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-262",2016,3,157,71,12,34.375,182.75,464,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-266",2015,2,151,69,10,21.125,94.5,240,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-262",2017,4,136,62,17,38.75,230.875,586,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-267",2018,5,185,84,12,33.125,149.875,381,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-272",2016,3,177,80,9,29.875,135,343,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-271",2019,6,174,79,10,30.875,133.5,339,12,"wy_1",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-260",2018,5,172,78,12,30.75,156,396,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-260",2016,3,153,70,12,26.75,138.25,351,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-264",2015,2,134,61,6,18.75,65.75,167,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-271",2017,4,147,67,10,27.625,118.75,302,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-269",2015,2,148,67,6,21.125,83.875,213,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2021,"270-2013-0-267",2021,8,183,83,14,34.75,168.125,427,19.4,"wy_1",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-267",2019,6,200,91,12,35.5,163.5,415,12,"wy_1",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-269",2016,3,161,73,8,24.375,108.25,275,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-266",2014,1,110,50,3,13.625,41.5,105,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-266",2016,3,167,76,10,29,129.125,328,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-261",2014,1,108,49,8,16.75,61.875,157,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-260",2017,4,169,77,13,28.75,151.875,386,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-264",2018,5,158,72,9,24.5,106.25,270,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-267",2014,1,94,43,2,9.5,16.375,42,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-263",2015,2,136,62,6,15,51.375,130,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-260",2019,6,195,89,12,33.25,166.125,422,12,"wy_1",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-258",2016,3,139,63,8,22.625,108.125,275,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-267",2017,4,161,73,11,29.25,142.25,361,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2020,"270-2013-0-262",2020,7,174,79,19,42.625,237,602,23.1,"wy_2",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-263",2018,5,181,82,8,25.125,111,282,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-265",2016,3,152,69,8,23.875,100.125,254,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-262",2019,6,193,88,18,43.625,219.75,558,12,"wy_1",34.5,"wy_3"
"wy",2013,2020,"270-2013-0-271",2020,7,157,71,10,31.625,40.125,102,23.1,"wy_2",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-260",2014,1,110,50,2,15,31.75,81,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-264",2016,3,155,70,8,20.625,86.75,220,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-263",2019,6,190,86,8,26.75,117.375,298,12,"wy_1",34.5,"wy_3"
"wy",2013,2020,"270-2013-0-269",2020,7,190,86,8,26.125,119.5,304,23.1,"wy_2",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-269",2018,5,185,84,8,28.75,127.875,325,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-262",2018,5,170,77,17,40,223,566,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-263",2017,4,176,80,8,23.875,105.25,267,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-267",2015,2,131,60,8,21.75,110.25,280,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-265",2015,2,131,60,6,19.25,71.5,182,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-272",2014,1,120,55,6,17.375,59.5,151,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-263",2016,3,129,59,6,21.75,87.375,222,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-265",2014,1,108,49,2,15,38,97,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2021,"270-2013-0-260",2021,8,202,92,13,33.125,162.375,412,19.4,"wy_1",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-258",2017,4,157,71,8,22.25,111.5,283,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-271",2015,2,133,60,8,22.125,88.125,224,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2020,"270-2013-0-263",2020,7,192,87,10,26.375,117.25,298,23.1,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-261",2015,2,144,65,10,30.25,147.125,374,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-272",2015,2,152,69,8,23.625,110.625,281,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-265",2017,4,149,68,8,26,113,287,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2018,"270-2013-0-271",2018,5,164,75,10,30.875,129.5,329,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-271",2016,3,155,70,10,28.25,117.875,299,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-268",2014,1,126,57,6,16.125,62.375,158,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-264",2017,4,153,70,10,23.125,102.75,261,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-269",2019,6,190,86,6,29.25,112.125,285,12,"wy_1",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-258",2015,2,121,55,8,17.5,77.75,197,29.1,"wy_3",34.5,"wy_3"
"wy",2013,2019,"270-2013-0-266",2019,6,208,95,13,37.25,169.375,430,12,"wy_1",34.5,"wy_3"
"wy",2013,2014,"270-2013-0-270",2014,1,113,51,5,13.5,36,91,22.1,"wy_2",34.5,"wy_3"
"wy",2013,2017,"270-2013-0-272",2017,4,NA,NA,8,28.625,135.125,343,24.61,"wy_2",34.5,"wy_3"
"wy",2013,2016,"270-2013-0-268",2016,3,157,71,10,26.5,128,325,20.2,"wy_2",34.5,"wy_3"
"wy",2013,2015,"270-2013-0-268",2015,2,131,60,8,22,99.25,252,29.1,"wy_3",34.5,"wy_3"
"wy",2014,2018,"270-2014-0-452",2018,4,159,72,9,27.125,117.125,297,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-448",2017,3,165,75,10,25.375,122.125,310,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-449",2016,2,162,74,8,22.75,115.75,294,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-453",2019,5,184,84,7,25.75,100.875,256,12,"wy_1",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-453",2018,4,157,71,8,24.625,106.75,271,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-454",2018,4,166,75,12,32.125,154.25,392,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-450",2018,4,139,63,10,27.125,110.25,280,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-451",2017,3,172,78,10,24.75,106,269,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-443",2015,1,109,50,7,16.875,65.875,167,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-443",2017,3,153,70,11,31.5,140.125,356,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-444",2015,1,93,42,4,13.25,46.625,118,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-441",2015,1,105,48,3,13.75,41.5,105,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-447",2018,4,163,74,10,32.25,143.375,364,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-444",2016,2,126,57,8,21.875,109.125,277,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-446",2015,1,109,50,2,14.5,28.5,72,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-447",2016,2,147,67,8,22.25,99.75,253,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-447",2019,5,182,83,11,33.375,155.5,395,12,"wy_1",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-448",2015,1,111,50,5,15,54.375,138,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-443",2020,6,200,91,10,38.625,165.375,420,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-446",2017,3,159,72,13,26.875,136.375,346,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-452",2020,6,170,77,9,27.25,128.625,327,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-452",2017,3,128,58,8,22,101.875,259,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-444",2021,7,198,90,12,33.25,172.25,438,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-446",2019,5,209,95,18,33.625,190.5,484,12,"wy_1",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-446",2016,2,144,65,10,23.625,107.625,273,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-450",2021,7,175,80,10,29.375,126,320,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-447",2017,3,144,65,10,27.5,126.875,322,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-449",2017,3,171,78,11,30.25,146.5,372,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-454",2017,3,158,72,12,27.625,136.125,346,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-449",2015,1,127,58,6,18.75,77.5,197,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-455",2018,4,191,87,10,26.625,122.875,312,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-454",2016,2,145,66,10,21.875,106.875,271,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-451",2018,4,178,81,9,26.75,117,297,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-444",2017,3,142,65,9,25.625,126,320,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-447",2015,1,98,45,5,14,46.875,119,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-448",2016,2,140,64,8,20.625,98.75,251,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-444",2018,4,151,69,8,28.25,138,351,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-451",2016,2,129,59,8,19.75,81.5,207,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-453",2021,7,195,89,10,28.125,123.125,313,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-443",2019,5,207,94,12,40.625,168.625,428,12,"wy_1",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-455",2017,3,167,76,9,23.875,111.75,284,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-451",2020,6,207,94,11,28.875,137.375,349,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-455",2016,2,139,63,6,19.875,86.125,219,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-453",2020,6,172,78,9,27.375,123.75,314,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-449",2018,4,212,96,10,34.125,152.5,387,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-450",2020,6,168,76,10,29.5,123.25,313,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-450",2017,3,130,59,8,21.375,89.5,227,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-452",2016,2,127,58,6,18.5,69.5,177,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-449",2021,7,208,95,10,34.5,162.875,414,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-443",2018,4,186,85,13,35,160.625,408,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2016,"270-2014-0-450",2016,2,117,53,6,18.125,64.5,164,20.2,"wy_2",22.1,"wy_2"
"wy",2014,2018,"270-2014-0-446",2018,4,174,79,13,31.25,162.5,413,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-444",2019,5,183,83,9,31.75,152.25,387,12,"wy_1",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-454",2015,1,110,50,5,16.125,57.125,145,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-451",2015,1,112,51,6,13.25,46,117,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-453",2015,1,100,45,2,12.5,35.75,91,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-454",2019,5,191,87,12,34,172,437,12,"wy_1",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-454",2020,6,196,89,12,35.375,174.625,444,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-455",2021,7,207,94,9,28.75,133.375,339,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-455",2020,6,202,92,9,28,131.875,335,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-451",2021,7,207,94,9,27.25,128,325,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-450",2019,5,169,77,10,29.125,121.125,308,12,"wy_1",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-446",2020,6,200,91,21,32.75,191,485,23.1,"wy_2",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-452",2019,5,187,85,8,26.375,121.625,309,12,"wy_1",22.1,"wy_2"
"wy",2014,2015,"270-2014-0-455",2015,1,112,51,3,15,43.5,110,29.1,"wy_3",22.1,"wy_2"
"wy",2014,2021,"270-2014-0-452",2021,7,190,86,10,28.5,127.75,324,19.4,"wy_1",22.1,"wy_2"
"wy",2014,2017,"270-2014-0-453",2017,3,141,64,8,22.875,101.125,257,24.61,"wy_2",22.1,"wy_2"
"wy",2014,2019,"270-2014-0-455",2019,5,204,93,9,27.875,126.5,321,12,"wy_1",22.1,"wy_2"
"wy",2014,2020,"270-2014-0-444",2020,6,184,84,10,32.625,153,389,23.1,"wy_2",22.1,"wy_2"
"wy",2015,2016,"270-2015-0-583",2016,1,101,46,6,17.25,57.375,146,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-557",2018,3,138,63,8,23.625,90.125,229,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-586",2020,5,196,89,17,33.125,153.5,390,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-555",2019,4,195,89,10,30.75,129.875,330,12,"wy_1",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-551",2018,3,139,63,9,26.25,114.875,292,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-582",2017,2,153,70,7,23.625,99.25,252,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-589",2017,2,144,65,8,21.375,91.875,233,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-553",2018,3,167,76,8,24.875,119.375,303,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-547",2019,4,176,80,11,25.125,131.375,334,12,"wy_1",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-558",2017,2,130,59,8,23,96,244,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-557",2019,4,165,75,8,26.375,107.125,272,12,"wy_1",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-589",2019,4,195,89,9,30.125,124.875,317,12,"wy_1",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-558",2018,3,156,71,11,27.875,127.875,325,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-557",2021,6,183,83,9,28.5,117.625,299,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-549",2016,1,107,49,2,11.5,22.25,57,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-589",2020,5,194,88,8,28.25,113.625,289,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-549",2019,4,171,78,10,27.5,106.625,271,12,"wy_1",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-555",2018,3,169,77,9,26.875,105.375,268,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-586",2016,1,105,48,8,18.5,72,183,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-547",2017,2,134,61,8,18.75,87.375,222,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-551",2016,1,100,45,8,14.75,57.875,147,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-553",2017,2,104,47,8,22.75,102.25,260,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-547",2018,3,148,67,10,23.375,115.375,293,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-558",2020,5,190,86,10,34.625,157.75,401,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-589",2021,6,204,93,8,28.375,114.875,292,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-549",2018,3,145,66,8,23,83,211,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-582",2021,6,213,97,11,36.75,167.5,425,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-586",2021,6,196,89,15,31.625,143.875,365,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-552",2020,5,180,82,8,24.75,108.25,275,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-586",2017,2,139,63,10,24.625,114.5,291,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-583",2017,2,130,59,10,26.25,115,292,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-552",2017,2,134,61,6,18.625,68.125,173,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-583",2018,3,160,73,10,30.75,132.375,336,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-551",2019,4,171,78,8,29.5,129.5,329,12,"wy_1",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-557",2017,2,128,58,6,18.875,73.25,186,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-552",2018,3,152,69,8,22.875,92.75,236,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-552",2021,6,197,90,10,28,115.75,294,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-555",2017,2,143,65,8,22.125,89.25,227,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-553",2019,4,196,89,8,27.375,130.875,332,12,"wy_1",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-582",2018,3,169,77,10,26.875,131.125,333,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-583",2019,4,177,80,11,33.5,148,376,12,"wy_1",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-553",2021,6,203,92,11,30,154.75,393,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-553",2020,5,200,91,8,28.375,135.5,344,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-586",2018,3,144,65,10,29.875,128.75,327,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-553",2016,1,116,53,5,13.75,51.5,131,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-551",2017,2,113,51,8,22,98,249,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2017,"270-2015-0-549",2017,2,130,59,6,17.875,60.625,154,24.61,"wy_2",29.1,"wy_2"
"wy",2015,2019,"270-2015-0-582",2019,4,192,87,9,31.875,140.125,356,12,"wy_1",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-589",2016,1,117,53,2,15.75,38.625,98,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2018,"270-2015-0-589",2018,3,176,80,8,27.25,111.125,282,29.1,"wy_3",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-557",2016,1,97,44,3,14.25,39.75,101,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-549",2020,5,176,80,10,29.625,119.5,304,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-557",2020,5,180,82,10,27.375,113.875,289,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-551",2020,5,162,74,10,28,136.375,346,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2016,"270-2015-0-555",2016,1,116,53,3,14.375,36.125,92,20.2,"wy_2",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-555",2020,5,204,93,8,30.625,129.625,329,23.1,"wy_2",29.1,"wy_2"
"wy",2015,2021,"270-2015-0-583",2021,6,193,88,12,36.125,161.5,410,19.4,"wy_1",29.1,"wy_2"
"wy",2015,2020,"270-2015-0-583",2020,5,181,82,11,34.125,156.375,397,23.1,"wy_2",29.1,"wy_2"
"wy",2016,2019,"270-2016-0-653",2019,3,143,65,3,18.5,44.5,113,12,"wy_1",20.2,"wy_2"
"wy",2016,2021,"270-2016-0-650",2021,5,203,92,12,32.625,145.75,370,19.4,"wy_1",20.2,"wy_2"
"wy",2016,2018,"270-2016-0-677",2018,2,115,52,6,20,84,213,29.1,"wy_3",20.2,"wy_2"
"wy",2016,2017,"270-2016-0-655",2017,1,92,42,5,12.5,40.25,102,24.61,"wy_2",20.2,"wy_2"
"wy",2016,2021,"270-2016-0-653",2021,5,168,76,10,29.5,120.875,307,19.4,"wy_1",20.2,"wy_2"
"wy",2016,2020,"270-2016-0-654",2020,4,213,97,10,27.25,124,315,23.1,"wy_2",20.2,"wy_2"
"wy",2016,2019,"270-2016-0-654",2019,3,186,85,9,25.875,111.625,284,12,"wy_1",20.2,"wy_2"
"wy",2016,2021,"270-2016-0-654",2021,5,221,100,10,30.125,134.75,342,19.4,"wy_1",20.2,"wy_2"
"wy",2016,2018,"270-2016-0-651",2018,2,110,50,7,21.25,90.625,230,29.1,"wy_3",20.2,"wy_2"
"wy",2016,2021,"270-2016-0-675",2021,5,197,90,10,29.125,139.125,353,19.4,"wy_1",20.2,"wy_2"
"wy",2016,2018,"270-2016-0-673",2018,2,105,48,8,22.125,95.375,242,29.1,"wy_3",20.2,"wy_2"
"wy",2016,2021,"270-2016-0-651",2021,5,160,73,12,29.75,146.5,372,19.4,"wy_1",20.2,"wy_2"
"wy",2016,2018,"270-2016-0-654",2018,2,150,68,6,21,87.75,223,29.1,"wy_3",20.2,"wy_2"
"wy",2016,2020,"270-2016-0-651",2020,4,153,70,11,29.125,135.75,345,23.1,"wy_2",20.2,"wy_2"
