"animal_id","birthsite","year_birth","year_cap","age","weight.lb","weight.kg","antler.in","antler.cm","annual.by","annual.cy","by.rain.bin","cy.rain.bin","match"
"270-2007-1-066","dmp",2007,2014,7,187,85,178.125,452.44,38.35,22.1,"wet","intermediate","2"
"270-2011-1-260","dmp",2011,2014,3,184,83.64,123,312.42,14.1,22.1,"dry","intermediate","3"
"270-2008-1-022","dmp",2008,2014,6,NA,NA,195.875,497.52,20.3,22.1,"intermediate","intermediate","1"
"270-2012-1-262","dmp",2012,2014,2,149,67.73,108.25,274.96,15.8,22.1,"dry","intermediate","3"
"270-2009-1-024","dmp",2009,2014,5,208,94.55,164.5,417.83,20.4,22.1,"intermediate","intermediate","1"
"270-2009-1-009","dmp",2009,2014,5,198,90,165.125,419.42,20.4,22.1,"intermediate","intermediate","1"
"270-2012-1-233","dmp",2012,2014,2,131,59.55,70.375,178.75,15.8,22.1,"dry","intermediate","3"
"270-2012-1-314","dmp",2012,2014,2,148,67.27,86.125,218.76,15.8,22.1,"dry","intermediate","3"
"270-2013-1-216","dmp",2013,2014,1,132,60,69.375,176.21,34.5,22.1,"wet","intermediate","2"
"270-2011-1-268","dmp",2011,2014,3,174,79.09,166.125,421.96,14.1,22.1,"dry","intermediate","3"
"270-2008-1-019","dmp",2008,2014,6,205,93.18,166,421.64,20.3,22.1,"intermediate","intermediate","1"
"270-2012-1-248","dmp",2012,2014,2,150,68.18,101.125,256.86,15.8,22.1,"dry","intermediate","3"
"270-2010-1-038","dmp",2010,2014,4,186,84.55,139.625,354.65,31.8,22.1,"wet","intermediate","2"
"270-2011-1-247","dmp",2011,2014,3,177,80.45,182.625,463.87,14.1,22.1,"dry","intermediate","3"
"270-2012-1-207","dmp",2012,2014,2,159,72.27,112.875,286.7,15.8,22.1,"dry","intermediate","3"
"270-2010-1-006","dmp",2010,2014,4,179,81.36,164.875,418.78,31.8,22.1,"wet","intermediate","2"
"270-2012-1-231","dmp",2012,2014,2,173,78.64,147.25,374.02,15.8,22.1,"dry","intermediate","3"
"270-2010-1-027","dmp",2010,2014,4,218,99.09,182.375,463.23,31.8,22.1,"wet","intermediate","2"
"270-2007-1-007","dmp",2007,2014,7,238,108.18,142.25,361.32,38.35,22.1,"wet","intermediate","2"
"270-2008-1-013","dmp",2008,2014,6,187,85,168.5,427.99,20.3,22.1,"intermediate","intermediate","1"
"270-2013-1-205","dmp",2013,2014,1,116,52.73,61.25,155.57,34.5,22.1,"wet","intermediate","2"
"270-2010-1-019","dmp",2010,2014,4,180,81.82,138.875,352.74,31.8,22.1,"wet","intermediate","2"
"270-2010-1-005","dmp",2010,2014,4,192,87.27,137.875,350.2,31.8,22.1,"wet","intermediate","2"
"270-2013-1-231","dmp",2013,2014,1,102,46.36,41.5,105.41,34.5,22.1,"wet","intermediate","2"
"270-2010-1-039","dmp",2010,2014,4,178,80.91,127.25,323.22,31.8,22.1,"wet","intermediate","2"
"270-2008-1-011","dmp",2008,2014,6,180,81.82,177.5,450.85,20.3,22.1,"intermediate","intermediate","1"
"270-2013-1-234","dmp",2013,2014,1,91,41.36,37.75,95.89,34.5,22.1,"wet","intermediate","2"
"270-2012-1-260","dmp",2012,2014,2,126,57.27,87.25,221.62,15.8,22.1,"dry","intermediate","3"
"270-2009-1-011","dmp",2009,2014,5,192,87.27,130.25,330.84,20.4,22.1,"intermediate","intermediate","1"
"270-2013-1-227","dmp",2013,2014,1,94,42.73,33.375,84.77,34.5,22.1,"wet","intermediate","2"
"270-2013-1-254","dmp",2013,2014,1,96,43.64,36.625,93.03,34.5,22.1,"wet","intermediate","2"
"270-2011-1-269","dmp",2011,2014,3,161,73.18,132.625,336.87,14.1,22.1,"dry","intermediate","3"
"270-2012-1-263","dmp",2012,2014,2,159,72.27,88.375,224.47,15.8,22.1,"dry","intermediate","3"
"270-2011-1-261","dmp",2011,2014,3,185,84.09,146.75,372.74,14.1,22.1,"dry","intermediate","3"
"270-2007-1-011","dmp",2007,2014,7,208,94.55,123.75,314.32,38.35,22.1,"wet","intermediate","2"
"270-2013-1-239","dmp",2013,2014,1,100,45.45,57.125,145.1,34.5,22.1,"wet","intermediate","2"
"270-2012-1-229","dmp",2012,2014,2,164,74.55,118,299.72,15.8,22.1,"dry","intermediate","3"
"270-2013-1-212","dmp",2013,2014,1,97,44.09,30.875,78.42,34.5,22.1,"wet","intermediate","2"
"270-2011-1-215","dmp",2011,2014,3,168,76.36,122.625,311.47,14.1,22.1,"dry","intermediate","3"
"270-2013-1-246","dmp",2013,2014,1,122,55.45,85.625,217.49,34.5,22.1,"wet","intermediate","2"
"270-2013-1-204","dmp",2013,2014,1,110,50,58,147.32,34.5,22.1,"wet","intermediate","2"
"270-2009-1-010","dmp",2009,2014,5,203,92.27,162.875,413.7,20.4,22.1,"intermediate","intermediate","1"
"270-2008-1-012","dmp",2008,2014,6,196,89.09,157.375,399.73,20.3,22.1,"intermediate","intermediate","1"
"270-2007-1-056","dmp",2007,2014,7,216,98.18,189.125,480.38,38.35,22.1,"wet","intermediate","2"
"270-2008-1-014","dmp",2008,2015,7,199,90.45,156.625,397.83,20.3,29.1,"intermediate","wet","3"
"270-2009-1-020","dmp",2009,2015,6,196,89.09,199.125,505.78,20.4,29.1,"intermediate","wet","3"
"270-2011-1-269","dmp",2011,2015,4,172,78.18,154.625,392.75,14.1,29.1,"dry","wet","3"
"270-2013-1-256","dmp",2013,2015,2,147,66.82,93.375,237.17,34.5,29.1,"wet","wet","1"
"270-2011-1-242","dmp",2011,2015,4,197,89.55,150.25,381.64,14.1,29.1,"dry","wet","3"
"270-2008-1-011","dmp",2008,2015,7,175,79.55,185.125,470.22,20.3,29.1,"intermediate","wet","3"
"270-2009-1-012","dmp",2009,2015,6,195,88.64,125,317.5,20.4,29.1,"intermediate","wet","3"
"270-2011-1-250","dmp",2011,2015,4,203,92.27,134,340.36,14.1,29.1,"dry","wet","3"
"270-2012-1-248","dmp",2012,2015,3,165,75,121.5,308.61,15.8,29.1,"dry","wet","3"
"270-2011-1-333","dmp",2011,2015,4,207,94.09,128.75,327.02,14.1,29.1,"dry","wet","3"
"270-2012-1-262","dmp",2012,2015,3,170,77.27,128.75,327.02,15.8,29.1,"dry","wet","3"
"270-2009-1-011","dmp",2009,2015,6,183,83.18,139.75,354.97,20.4,29.1,"intermediate","wet","3"
"270-2011-1-260","dmp",2011,2015,4,193,87.73,138.625,352.11,14.1,29.1,"dry","wet","3"
"270-2012-1-277","dmp",2012,2015,3,164,74.55,129.5,328.93,15.8,29.1,"dry","wet","3"
"270-2010-1-019","dmp",2010,2015,5,177,80.45,151.375,384.49,31.8,29.1,"wet","wet","1"
"270-2012-1-230","dmp",2012,2015,3,156,70.91,155.25,394.34,15.8,29.1,"dry","wet","3"
"270-2014-1-438","dmp",2014,2015,1,101,45.91,44.625,113.35,22.1,29.1,"intermediate","wet","3"
"270-2013-1-238","dmp",2013,2015,2,95,43.18,73.25,186.06,34.5,29.1,"wet","wet","1"
"270-2013-1-252","dmp",2013,2015,2,130,59.09,119.875,304.48,34.5,29.1,"wet","wet","1"
"270-2012-1-236","dmp",2012,2015,3,177,80.45,131.625,334.33,15.8,29.1,"dry","wet","3"
"270-2011-1-215","dmp",2011,2015,4,168,76.36,147.125,373.7,14.1,29.1,"dry","wet","3"
"270-2014-1-411","dmp",2014,2015,1,95,43.18,48.75,123.83,22.1,29.1,"intermediate","wet","3"
"270-2012-1-229","dmp",2012,2015,3,175,79.55,150.625,382.59,15.8,29.1,"dry","wet","3"
"270-2013-1-234","dmp",2013,2015,2,107,48.64,82.375,209.23,34.5,29.1,"wet","wet","1"
"270-2009-1-024","dmp",2009,2015,6,191,86.82,172.75,438.79,20.4,29.1,"intermediate","wet","3"
"270-2010-1-007","dmp",2010,2015,5,190,86.36,147.75,375.29,31.8,29.1,"wet","wet","1"
"270-2013-1-216","dmp",2013,2015,2,148,67.27,107.5,273.05,34.5,29.1,"wet","wet","1"
"270-2007-1-006","dmp",2007,2015,8,204,92.73,159.125,404.18,38.35,29.1,"wet","wet","1"
"270-2013-1-210","dmp",2013,2015,2,112,50.91,92.375,234.63,34.5,29.1,"wet","wet","1"
"270-2010-1-027","dmp",2010,2015,5,219,99.55,184.875,469.58,31.8,29.1,"wet","wet","1"
"270-2009-1-009","dmp",2009,2015,6,175,79.55,171.625,435.93,20.4,29.1,"intermediate","wet","3"
"270-2014-1-416","dmp",2014,2015,1,NA,NA,34.625,87.95,22.1,29.1,"intermediate","wet","3"
"270-2011-1-248","dmp",2011,2015,4,151,68.64,135.25,343.54,14.1,29.1,"dry","wet","3"
"270-2010-1-005","dmp",2010,2015,5,180,81.82,157.75,400.68,31.8,29.1,"wet","wet","1"
"270-2012-1-314","dmp",2012,2015,3,NA,NA,116.625,296.23,15.8,29.1,"dry","wet","3"
"270-2013-1-204","dmp",2013,2015,2,134,60.91,111.625,283.53,34.5,29.1,"wet","wet","1"
"270-2012-1-224","dmp",2012,2015,3,166,75.45,121.625,308.93,15.8,29.1,"dry","wet","3"
"270-2010-1-038","dmp",2010,2015,5,180,81.82,136.625,347.03,31.8,29.1,"wet","wet","1"
"270-2012-1-233","dmp",2012,2015,3,143,65,89.25,226.7,15.8,29.1,"dry","wet","3"
"270-2007-1-056","dmp",2007,2015,8,172,78.18,194.375,493.71,38.35,29.1,"wet","wet","1"
"270-2008-1-012","dmp",2008,2015,7,186,84.55,163,414.02,20.3,29.1,"intermediate","wet","3"
"270-2011-1-261","dmp",2011,2015,4,171,77.73,163.625,415.61,14.1,29.1,"dry","wet","3"
"270-2012-1-263","dmp",2012,2015,3,170,77.27,124.875,317.18,15.8,29.1,"dry","wet","3"
"270-2012-1-231","dmp",2012,2015,3,191,86.82,170.125,432.12,15.8,29.1,"dry","wet","3"
"270-2012-1-266","dmp",2012,2015,3,166,75.45,115,292.1,15.8,29.1,"dry","wet","3"
"270-2009-1-023","dmp",2009,2015,6,197,89.55,212.75,540.38,20.4,29.1,"intermediate","wet","3"
"270-2009-1-002","dmp",2009,2015,6,199,90.45,129.5,328.93,20.4,29.1,"intermediate","wet","3"
"270-2012-1-278","dmp",2012,2015,3,165,75,141.875,360.36,15.8,29.1,"dry","wet","3"
"270-2014-1-407","dmp",2014,2015,1,89,40.45,47.125,119.7,22.1,29.1,"intermediate","wet","3"
"270-2007-1-007","dmp",2007,2015,8,206,93.64,139.375,354.01,38.35,29.1,"wet","wet","1"
"270-2012-1-265","dmp",2012,2015,3,179,81.36,120.625,306.39,15.8,29.1,"dry","wet","3"
"270-2007-1-012","dmp",2007,2015,8,209,95,148.25,376.56,38.35,29.1,"wet","wet","1"
"270-2014-1-403","dmp",2014,2015,1,87,39.55,42.25,107.32,22.1,29.1,"intermediate","wet","3"
"270-2010-1-003","dmp",2010,2015,5,191,86.82,153.125,388.94,31.8,29.1,"wet","wet","1"
"270-2010-1-028","dmp",2010,2015,5,200,90.91,136.5,346.71,31.8,29.1,"wet","wet","1"
"270-2007-1-066","dmp",2007,2015,8,171,77.73,189.75,481.97,38.35,29.1,"wet","wet","1"
"270-2008-1-017","dmp",2008,2015,7,191,86.82,200.5,509.27,20.3,29.1,"intermediate","wet","3"
"270-2012-1-207","dmp",2012,2015,3,168,76.36,148,375.92,15.8,29.1,"dry","wet","3"
"270-2011-1-322","dmp",2011,2015,4,159,72.27,183.25,465.46,14.1,29.1,"dry","wet","3"
"270-2013-1-246","dmp",2013,2015,2,155,70.45,148.625,377.51,34.5,29.1,"wet","wet","1"
"270-2007-1-057","dmp",2007,2015,8,162,73.64,145.75,370.2,38.35,29.1,"wet","wet","1"
"270-2010-1-021","dmp",2010,2015,5,199,90.45,172.75,438.79,31.8,29.1,"wet","wet","1"
"270-2008-1-013","dmp",2008,2015,7,191,86.82,177.625,451.17,20.3,29.1,"intermediate","wet","3"
"270-2010-1-010","dmp",2010,2015,5,173,78.64,206.5,524.51,31.8,29.1,"wet","wet","1"
"270-2013-1-239","dmp",2013,2015,2,123,55.91,122.875,312.1,34.5,29.1,"wet","wet","1"
"270-2010-1-039","dmp",2010,2015,5,173,78.64,137.375,348.93,31.8,29.1,"wet","wet","1"
"270-2008-1-018","dmp",2008,2015,7,182,82.73,169.875,431.48,20.3,29.1,"intermediate","wet","3"
"270-2013-1-202","dmp",2013,2015,2,145,65.91,118.125,300.04,34.5,29.1,"wet","wet","1"
"270-2010-1-006","dmp",2010,2015,5,173,78.64,138.875,352.74,31.8,29.1,"wet","wet","1"
"270-2008-1-022","dmp",2008,2015,7,185,84.09,180.5,458.47,20.3,29.1,"intermediate","wet","3"
"270-2013-1-205","dmp",2013,2015,2,135,61.36,106.625,270.83,34.5,29.1,"wet","wet","1"
"270-2011-1-213","dmp",2011,2016,5,195,88.64,197.75,502.29,14.1,20.2,"dry","intermediate","3"
"270-2012-1-236","dmp",2012,2016,4,185,84.09,152.375,387.03,15.8,20.2,"dry","intermediate","3"
"270-2010-1-039","dmp",2010,2016,6,178,80.91,138.875,352.74,31.8,20.2,"wet","intermediate","2"
"270-2013-1-256","dmp",2013,2016,3,166,75.45,114.125,289.88,34.5,20.2,"wet","intermediate","2"
"270-2010-1-021","dmp",2010,2016,6,197,89.55,172.375,437.83,31.8,20.2,"wet","intermediate","2"
"270-2007-1-051","dmp",2007,2016,9,213,96.82,181,459.74,38.35,20.2,"wet","intermediate","2"
"270-2012-1-262","dmp",2012,2016,4,180,81.82,144.75,367.66,15.8,20.2,"dry","intermediate","3"
"270-2010-1-086","dmp",2010,2016,6,201,91.36,159.125,404.18,31.8,20.2,"wet","intermediate","2"
"270-2012-1-314","dmp",2012,2016,4,182,82.73,127.5,323.85,15.8,20.2,"dry","intermediate","3"
"270-2007-1-006","dmp",2007,2016,9,191,86.82,149.5,379.73,38.35,20.2,"wet","intermediate","2"
"270-2013-1-231","dmp",2013,2016,3,157,71.36,163.75,415.92,34.5,20.2,"wet","intermediate","2"
"270-2015-1-507","dmp",2015,2016,1,103,46.82,47.875,121.6,29.1,20.2,"intermediate","intermediate","1"
"270-2010-1-005","dmp",2010,2016,6,188,85.45,161.25,409.58,31.8,20.2,"wet","intermediate","2"
"270-2009-1-023","dmp",2009,2016,7,184,83.64,187.75,476.88,20.4,20.2,"intermediate","intermediate","1"
"270-2010-1-025","dmp",2010,2016,6,181,82.27,180.5,458.47,31.8,20.2,"wet","intermediate","2"
"270-2012-1-231","dmp",2012,2016,4,215,97.73,195,495.3,15.8,20.2,"dry","intermediate","3"
"270-2010-1-023","dmp",2010,2016,6,162,73.64,167.875,426.4,31.8,20.2,"wet","intermediate","2"
"270-2012-1-229","dmp",2012,2016,4,237,107.73,166.875,423.86,15.8,20.2,"dry","intermediate","3"
"270-2011-1-246","dmp",2011,2016,5,158,71.82,142.375,361.63,14.1,20.2,"dry","intermediate","3"
"270-2011-1-261","dmp",2011,2016,5,174,79.09,175.5,445.77,14.1,20.2,"dry","intermediate","3"
"270-2013-1-239","dmp",2013,2016,3,134,60.91,146.125,371.16,34.5,20.2,"wet","intermediate","2"
"270-2007-1-056","dmp",2007,2016,9,188,85.45,188,477.52,38.35,20.2,"wet","intermediate","2"
"270-2009-1-002","dmp",2009,2016,7,184,83.64,124.875,317.18,20.4,20.2,"intermediate","intermediate","1"
"270-2009-1-020","dmp",2009,2016,7,NA,NA,186.125,472.76,20.4,20.2,"intermediate","intermediate","1"
"270-2015-1-508","dmp",2015,2016,1,89,40.45,16,40.64,29.1,20.2,"intermediate","intermediate","1"
"270-2011-1-269","dmp",2011,2016,5,178,80.91,164,416.56,14.1,20.2,"dry","intermediate","3"
"270-2012-1-237","dmp",2012,2016,4,157,71.36,152.5,387.35,15.8,20.2,"dry","intermediate","3"
"270-2014-1-422","dmp",2014,2016,2,124,56.36,73,185.42,22.1,20.2,"intermediate","intermediate","1"
"270-2012-1-248","dmp",2012,2016,4,178,80.91,139.625,354.65,15.8,20.2,"dry","intermediate","3"
"270-2011-1-295","dmp",2011,2016,5,176,80,168.75,428.62,14.1,20.2,"dry","intermediate","3"
"270-2012-1-265","dmp",2012,2016,4,183,83.18,141.625,359.73,15.8,20.2,"dry","intermediate","3"
"270-2014-1-411","dmp",2014,2016,2,135,61.36,90.75,230.5,22.1,20.2,"intermediate","intermediate","1"
"270-2015-1-522","dmp",2015,2016,1,111,50.45,30.25,76.84,29.1,20.2,"intermediate","intermediate","1"
"270-2014-1-440","dmp",2014,2016,2,127,57.73,118.875,301.94,22.1,20.2,"intermediate","intermediate","1"
"270-2013-1-202","dmp",2013,2016,3,174,79.09,159.125,404.18,34.5,20.2,"wet","intermediate","2"
"270-2012-1-277","dmp",2012,2016,4,191,86.82,154,391.16,15.8,20.2,"dry","intermediate","3"
"270-2010-1-007","dmp",2010,2016,6,185,84.09,139.375,354.01,31.8,20.2,"wet","intermediate","2"
"270-2010-1-087","dmp",2010,2016,6,182,82.73,193,490.22,31.8,20.2,"wet","intermediate","2"
"270-2010-1-003","dmp",2010,2016,6,187,85,165.625,420.69,31.8,20.2,"wet","intermediate","2"
"270-2013-1-212","dmp",2013,2016,3,125,56.82,130.75,332.1,34.5,20.2,"wet","intermediate","2"
"270-2014-1-414","dmp",2014,2016,2,128,58.18,76.25,193.68,22.1,20.2,"intermediate","intermediate","1"
"270-2011-1-260","dmp",2011,2016,5,197,89.55,146.375,371.79,14.1,20.2,"dry","intermediate","3"
"270-2012-1-266","dmp",2012,2016,4,178,80.91,130.25,330.84,15.8,20.2,"dry","intermediate","3"
"270-2013-1-204","dmp",2013,2016,3,157,71.36,138.5,351.79,34.5,20.2,"wet","intermediate","2"
"270-2010-1-028","dmp",2010,2016,6,205,93.18,139.5,354.33,31.8,20.2,"wet","intermediate","2"
"270-2007-1-066","dmp",2007,2016,9,158,71.82,202.125,513.4,38.35,20.2,"wet","intermediate","2"
"270-2007-1-001","dmp",2007,2016,9,191,86.82,138.5,351.79,38.35,20.2,"wet","intermediate","2"
"270-2014-1-407","dmp",2014,2016,2,127,57.73,111.5,283.21,22.1,20.2,"intermediate","intermediate","1"
"270-2012-1-278","dmp",2012,2016,4,168,76.36,156.25,396.88,15.8,20.2,"dry","intermediate","3"
"270-2012-1-233","dmp",2012,2016,4,149,67.73,108.625,275.91,15.8,20.2,"dry","intermediate","3"
"270-2008-1-022","dmp",2008,2016,8,161,73.18,176.25,447.68,20.3,20.2,"intermediate","intermediate","1"
"270-2007-1-012","dmp",2007,2016,9,208,94.55,135,342.9,38.35,20.2,"wet","intermediate","2"
"270-2011-1-333","dmp",2011,2016,5,202,91.82,144.75,367.66,14.1,20.2,"dry","intermediate","3"
"270-2008-1-013","dmp",2008,2016,8,146,66.36,180.875,459.42,20.3,20.2,"intermediate","intermediate","1"
"270-2009-1-012","dmp",2009,2016,7,192,87.27,118.25,300.36,20.4,20.2,"intermediate","intermediate","1"
"270-2013-1-246","dmp",2013,2016,3,187,85,183.875,467.04,34.5,20.2,"wet","intermediate","2"
"270-2008-1-012","dmp",2008,2016,8,NA,NA,167,424.18,20.3,20.2,"intermediate","intermediate","1"
"270-2012-1-207","dmp",2012,2016,4,183,83.18,173.75,441.32,15.8,20.2,"dry","intermediate","3"
"270-2008-1-017","dmp",2008,2016,8,186,84.55,193.125,490.54,20.3,20.2,"intermediate","intermediate","1"
"270-2011-1-242","dmp",2011,2016,5,190,86.36,148.125,376.24,14.1,20.2,"dry","intermediate","3"
"270-2013-1-252","dmp",2013,2016,3,150,68.18,148.75,377.82,34.5,20.2,"wet","intermediate","2"
"270-2008-1-018","dmp",2008,2016,8,190,86.36,178.25,452.76,20.3,20.2,"intermediate","intermediate","1"
"270-2014-1-410","dmp",2014,2016,2,111,50.45,74.375,188.91,22.1,20.2,"intermediate","intermediate","1"
"270-2011-1-248","dmp",2011,2016,5,164,74.55,133.5,339.09,14.1,20.2,"dry","intermediate","3"
"270-2014-1-403","dmp",2014,2016,2,119,54.09,102.875,261.3,22.1,20.2,"intermediate","intermediate","1"
"270-2010-1-006","dmp",2010,2016,6,186,84.55,184.5,468.63,31.8,20.2,"wet","intermediate","2"
"270-2011-1-322","dmp",2011,2016,5,164,74.55,207.375,526.73,14.1,20.2,"dry","intermediate","3"
"270-2015-1-518","dmp",2015,2016,1,106,48.18,34,86.36,29.1,20.2,"intermediate","intermediate","1"
"270-2013-1-234","dmp",2013,2016,3,131,59.55,107.375,272.73,34.5,20.2,"wet","intermediate","2"
"270-2011-1-215","dmp",2011,2016,5,180,81.82,139.125,353.38,14.1,20.2,"dry","intermediate","3"
"270-2011-1-225","dmp",2011,2016,5,156,70.91,136.625,347.03,14.1,20.2,"dry","intermediate","3"
"270-2011-1-268","dmp",2011,2016,5,NA,NA,227.75,578.48,14.1,20.2,"dry","intermediate","3"
"270-2012-1-230","dmp",2012,2016,4,169,76.82,170.5,433.07,15.8,20.2,"dry","intermediate","3"
"270-2015-1-516","dmp",2015,2016,1,90,40.91,13.875,35.24,29.1,20.2,"intermediate","intermediate","1"
"270-2009-1-024","dmp",2009,2016,7,193,87.73,171.75,436.24,20.4,20.2,"intermediate","intermediate","1"
"270-2014-1-434","dmp",2014,2016,2,110,50,90,228.6,22.1,20.2,"intermediate","intermediate","1"
"270-2014-1-438","dmp",2014,2016,2,141,64.09,85.375,216.85,22.1,20.2,"intermediate","intermediate","1"
"270-2014-1-428","dmp",2014,2016,2,149,67.73,101.872,258.75,22.1,20.2,"intermediate","intermediate","1"
"270-2014-1-434","dmp",2014,2017,3,130,59.09,118,299.72,22.1,24.61,"intermediate","intermediate","1"
"270-2010-1-010","dmp",2010,2017,7,184,83.64,204,518.16,31.8,24.61,"wet","intermediate","2"
"270-2011-1-215","dmp",2011,2017,6,182,82.73,142.125,361,14.1,24.61,"dry","intermediate","3"
"270-2014-1-407","dmp",2014,2017,3,148,67.27,132.625,336.87,22.1,24.61,"intermediate","intermediate","1"
"270-2015-1-508","dmp",2015,2017,2,116,52.73,80.125,203.52,29.1,24.61,"intermediate","intermediate","1"
"270-2014-1-414","dmp",2014,2017,3,143,65,102.375,260.03,22.1,24.61,"intermediate","intermediate","1"
"270-2009-1-012","dmp",2009,2017,8,175,79.55,106.625,270.83,20.4,24.61,"intermediate","intermediate","1"
"270-2010-1-028","dmp",2010,2017,7,201,91.36,131.625,334.33,31.8,24.61,"wet","intermediate","2"
"270-2010-1-021","dmp",2010,2017,7,198,90,189.875,482.28,31.8,24.61,"wet","intermediate","2"
"270-2016-1-619","dmp",2016,2017,1,96,43.64,46.375,117.79,20.2,24.61,"intermediate","intermediate","1"
"270-2012-1-236","dmp",2012,2017,5,193,87.73,147.25,374.02,15.8,24.61,"dry","intermediate","3"
"270-2010-1-038","dmp",2010,2017,7,181,82.27,140.5,356.87,31.8,24.61,"wet","intermediate","2"
"270-2015-1-522","dmp",2015,2017,2,139,63.18,87.25,221.62,29.1,24.61,"intermediate","intermediate","1"
"270-2008-1-013","dmp",2008,2017,9,148,67.27,155.25,394.34,20.3,24.61,"intermediate","intermediate","1"
"270-2014-1-410","dmp",2014,2017,3,116,52.73,94.5,240.03,22.1,24.61,"intermediate","intermediate","1"
"270-2007-1-057","dmp",2007,2017,10,132,60,124.5,316.23,38.35,24.61,"wet","intermediate","2"
"270-2009-1-023","dmp",2009,2017,8,178,80.91,185,469.9,20.4,24.61,"intermediate","intermediate","1"
"270-2007-1-006","dmp",2007,2017,10,178,80.91,146,370.84,38.35,24.61,"wet","intermediate","2"
"270-2015-1-516","dmp",2015,2017,2,115,52.27,77.875,197.8,29.1,24.61,"intermediate","intermediate","1"
"270-2010-1-023","dmp",2010,2017,7,173,78.64,169.75,431.16,31.8,24.61,"wet","intermediate","2"
"270-2008-1-012","dmp",2008,2017,9,173,78.64,143.125,363.54,20.3,24.61,"intermediate","intermediate","1"
"270-2014-1-438","dmp",2014,2017,3,158,71.82,123.875,314.64,22.1,24.61,"intermediate","intermediate","1"
"270-2014-1-440","dmp",2014,2017,3,139,63.18,130.375,331.15,22.1,24.61,"intermediate","intermediate","1"
"270-2010-1-007","dmp",2010,2017,7,178,80.91,120.875,307.02,31.8,24.61,"wet","intermediate","2"
"270-2016-1-608","dmp",2016,2017,1,97,44.09,39.875,101.28,20.2,24.61,"intermediate","intermediate","1"
"270-2011-1-333","dmp",2011,2017,6,237,107.73,147.125,373.7,14.1,24.61,"dry","intermediate","3"
"270-2012-1-248","dmp",2012,2017,5,197,89.55,152.125,386.4,15.8,24.61,"dry","intermediate","3"
"270-2016-1-607","dmp",2016,2017,1,88,40,28.375,72.07,20.2,24.61,"intermediate","intermediate","1"
"270-2012-1-237","dmp",2012,2017,5,157,71.36,150.125,381.32,15.8,24.61,"dry","intermediate","3"
"270-2011-1-269","dmp",2011,2017,6,185,84.09,181.25,460.38,14.1,24.61,"dry","intermediate","3"
"270-2007-1-051","dmp",2007,2017,10,184,83.64,178.125,452.44,38.35,24.61,"wet","intermediate","2"
"270-2015-1-518","dmp",2015,2017,2,143,65,86,218.44,29.1,24.61,"intermediate","intermediate","1"
"270-2011-1-322","dmp",2011,2017,6,162,73.64,201.625,512.13,14.1,24.61,"dry","intermediate","3"
"270-2012-1-263","dmp",2012,2017,5,192,87.27,147.125,373.7,15.8,24.61,"dry","intermediate","3"
"270-2010-1-005","dmp",2010,2017,7,173,78.64,150.875,383.22,31.8,24.61,"wet","intermediate","2"
"270-2010-1-087","dmp",2010,2017,7,227,103.18,195.125,495.62,31.8,24.61,"wet","intermediate","2"
"270-2011-1-213","dmp",2011,2017,6,176,80,185.5,471.17,14.1,24.61,"dry","intermediate","3"
"270-2016-1-613","dmp",2016,2017,1,97,44.09,66.5,168.91,20.2,24.61,"intermediate","intermediate","1"
"270-2011-1-268","dmp",2011,2017,6,175,79.55,235.75,598.81,14.1,24.61,"dry","intermediate","3"
"270-2012-1-278","dmp",2012,2017,5,179,81.36,162.75,413.38,15.8,24.61,"dry","intermediate","3"
"270-2015-1-507","dmp",2015,2017,2,124,56.36,95.125,241.62,29.1,24.61,"intermediate","intermediate","1"
"270-2010-1-027","dmp",2010,2017,7,209,95,193.125,490.54,31.8,24.61,"wet","intermediate","2"
"270-2012-1-230","dmp",2012,2017,5,174,79.09,178.625,453.71,15.8,24.61,"dry","intermediate","3"
"270-2010-1-086","dmp",2010,2017,7,211,95.91,160,406.4,31.8,24.61,"wet","intermediate","2"
"270-2013-1-231","dmp",2013,2017,4,169,76.82,182.5,463.55,34.5,24.61,"wet","intermediate","2"
"270-2013-1-252","dmp",2013,2017,4,158,71.82,162.75,413.38,34.5,24.61,"wet","intermediate","2"
"270-2012-1-265","dmp",2012,2017,5,190,86.36,141.25,358.78,15.8,24.61,"dry","intermediate","3"
"270-2014-1-403","dmp",2014,2017,3,142,64.55,135.375,343.85,22.1,24.61,"intermediate","intermediate","1"
"270-2012-1-229","dmp",2012,2017,5,198,90,160.5,407.67,15.8,24.61,"dry","intermediate","3"
"270-2013-1-210","dmp",2013,2017,4,141,64.09,120.875,307.02,34.5,24.61,"wet","intermediate","2"
"270-2012-1-233","dmp",2012,2017,5,169,76.82,127.5,323.85,15.8,24.61,"dry","intermediate","3"
