Unique Buck Code #,Date ,Capture Year,Birth Year,Captured ,Released,Sex,Age,Weight,Tag Color,Button Color,Tag # Rt,Tag # Left,Sire,DMP or Pasture,# Typical Points,# Total Points,Total Mass,B&C Score,Rounded B&C (=rounddown),Rounded B&C (=mround) to 5,True Spike (2 pts) or Forked As Yearling ,TP&W Spike (2 or 3 pts) or Forked As Yearling ,Pit Tag #,Deer Name,Ear Tag Radio Frequency,Comments,Gray Face,Roman Nose,Wrinkled Around Ears,Loose Skin Around Face,Loose Skin Around Neck,Loose Skin Around Chest,Circumference around the Face at the Eyes,Circumference at midpoint between tip of Nose and Eyes,Distance between a line running between the eyes and the Nose Tip,Ear tip to Ear tip,Stomach Girth:,Neck Circumference:,Vertical Height of Tarsal Glands:,Horizontal Width of Tarsal Glands,Staining on Tarsal Glands:,Ratio of Circum at Eyes to Dist Eyes-Nose Tip,Ratio Circum at Eyes to Circum Mid Point
270-2007-1-011,11/13/13,2013,2007,West Yana,West Yana,Male,6.5,198,Red,White,11,100,McStedman,DMP,7,8,26.000,118.625,110.000,120.000,,,985120031572693,,,,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,20.25,11.875,6.25,20.25,43,27.75,3.125,1.875,Heavy Stain, 3.24 ,
270-2007-1-056,11/1/10,2010,2007,West Yana,West Yana,Male,3.5,198,Red,Blue,56,100,The Game,DMP,10,14,30.750,145.125,140.000,145.000,Forked,Spike,985120031586386,Doc Holiday,none,,,,,,,,,,,,,,,,,,
270-2009-1-009,10/28/14,2014,2009,West Yana,West Yana,Male,5.5,198,Green,Blue,9,9,The Game,DMP,12,14,29.125,165.125,160.000,165.000,Forked,Forked,985121011243636,,,,Gray,Slight Hump,Pronounced Wrinkling,Yes,No,No,19.125,12.25,6.375,18.625,40.625,26,3,2.125,Heavy Stain, 3.00 , 1.56 
270-2010-1-021,12/5/17,2017,2010,West Yana,West Yana,Male,7.5,198,Purple,Blue,21,21,The Game,DMP,8,16,35.250,189.875,180.000,190.000,,,,,,,No Gray,Straight,Pronounced Wrinkling,No,Yes,No,21,12.75,8,19.5,37.5,27.75,3.25,1.875,Heavy Stain, 2.63 , 1.65 
270-2011-0-335,11/29/18,2018,2011,West Yana,West Yana,Male,7.5,198,White,Red,335,335,,Pasture,8,8,31.125,132.625,130.000,135.000,,,,,,,Gray,Slight Hump,Slight Wrinkling,No,No,No,19.75,13.875,7.5,19.75,40.125,24,2,1.875,No Stain, 2.63 , 1.42 
270-2011-0-338,12/9/15,2015,2011,West Yana,West Yana,Male,4.5,198,White,Red,338,338,,Pasture,10,16,35.000,186.250,180.000,185.000,Forked,Forked,,,,,No Gray,Straight,Slight Wrinkling,No,No,No,18.125,12.75,7.75,18.125,34.125,22,3.25,2.375,Heavy Stain, 2.34 , 1.42 
270-2012-1-229,12/6/17,2017,2012,West Yana,West Yana,Male,5.5,198,Yellow,Green,229,229,True Grit,DMP,9,11,35.000,160.500,160.000,160.000,Forked,Forked,,,,,No Gray,Straight,Slight Wrinkling,No,No,No,20.75,15.125,8.25,19,35.5,25.625,2.75,2.375,Light Stain, 2.52 , 1.37 
270-2013-1-204,11/15/19,2019,2013,West Yana,West Yana,Male,6.5,198,Red,Black,204,204,The Duke,DMP,12,18,37.000,184.625,180.000,185.000,Forked,Forked,,,,,No Gray,Straight,Slight Wrinkling,No,No,Yes,17.875,13,7.25,18.625,41.75,20.75,3,1.625,Heavy Stain, 2.47 , 1.38 
270-2013-1-231,11/16/21,2021,2013,West Yana,West Yana,Male,8.5,198,Red,Black,231,231,The Duke,DMP,12,18,38.875,184.875,180.000,185.000,Forked,Forked,,Hillbilly Jim,,swollen testicles/something wrong with him,Gray,Straight,Slight Wrinkling,Yes,Yes,Yes,18.75,14.25,7.25,20.5,44.25,21,2.25,1.875,No Stain, 2.59 , 1.32 
270-2014-0-444,11/16/21,2021,2014,West Yana,West Yana,Male,7.5,198,Blue,Red,444,444,,Pasture,9,12,33.250,172.250,170.000,170.000,Forked,Forked,982000364004248,PeterBilt,,,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,No,No,Yes,20,14.625,7,20.125,43.25,24.25,1.75,2,Heavy Stain, 2.86 , 1.37 
90-2009-0-060,10/29/12,2012,2009,East Yana,East Yana,Male,3.5,198,Green,Green,60,60,,Pasture,10,11,30.625,139.125,130.000,140.000,Forked,Forked,985121009778387,,,,,,,,,,,,,,,,,,,,
90-2010-0-109,11/18/20,2020,2010,East Yana,East Yana,Male,10.5,198,Purple,Purple,109,109,,Pasture,8,8,26.625,133.625,130.000,135.000,,,,,,,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,19.125,14.375,7.125,22.125,41.5,22.875,2.25,1.875,No Stain, 2.68 , 1.33 
90-2010-0-112,10/29/14,2014,2010,East Yana,East Yana,Male,4.5,198,Purple,Purple,112,112,,Pasture,9,10,27.750,147.875,140.000,150.000,,,,,,,No Gray,Straight,None,No,No,No,19.625,12,5.875,18.5,42.375,24.125,3.5,2.25,Heavy Stain, 3.34 , 1.64 
90-2013-0-288,11/16/20,2020,2013,East Yana,East Yana,Male,7.5,198,Red,Red,288,288,,Pasture,10,10,32.250,151.750,150.000,150.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,Yes,17.75,12.375,7.25,19.125,39.875,21.75,2.625,1.75,Heavy Stain, 2.45 , 1.43 
90-2013-0-292,11/26/18,2018,2013,East Yana,East Yana,Male,5.5,198,Red,Red,292,292,,Pasture,8,8,29.125,131.750,130.000,130.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,18.5,13.375,8.125,21.125,39.375,25.5,2.5,1.875,Light Stain, 2.28 , 1.38 
90-2014-0-458,11/16/20,2020,2014,East Yana,East Yana,Male,6.5,198,Blue,Blue,458,458,,Pasture,9,10,29.500,138.500,130.000,140.000,Forked,Spike,982000363989556,,,,No Gray,Slight Hump,Pronounced Wrinkling,No,No,Yes,18.625,17.875,7.875,20.375,42.375,22.75,2.75,2.125,Light Stain, 2.37 , 1.04 
90-2014-0-463,11/26/18,2018,2014,East Yana,East Yana,Male,4.5,198,Blue,Blue,463,463,,Pasture,11,12,34.000,141.750,140.000,140.000,Spike,Spike,982000364324927,,,,No Gray,Slight Hump,Slight Wrinkling,No,No,No,19,12.5,8.125,20,39.375,25.125,2.75,2.125,Light Stain, 2.34 , 1.52 
90-2016-0-659,11/15/21,2021,2016,East Yana,East Yana,Male,5.5,198,Purple,Purple,659,659,,Pasture,8,9,28.375,130.875,130.000,130.000,Forked,Spike,982000419806035,,,No B&C Data Too Broken,Gray,Pronounced Hump,Pronounced Wrinkling,Yes,Yes,Yes,17.5,13.375,6.875,18.625,40.125,20.5,2.5,2,Light Stain, 2.55 , 1.31 
90-2016-0-666,11/15/21,2021,2016,East Yana,East Yana,Male,5.5,198,Purple,Purple,666,666,,Pasture,11,17,32.500,160.625,160.000,160.000,Forked,Forked,,The Devil's Pet,,,Gray,Slight Hump,Slight Wrinkling,No,Yes,Yes,19,13.75,7.875,20.75,38.625,20.875,2.625,2.125,Heavy Stain, 2.41 , 1.38 
90-2016-0-672,11/16/20,2020,2016,East Yana,East Yana,Male,4.5,198,Purple,Purple,672,672,,Pasture,12,14,30.500,144.750,140.000,145.000,,,,,,,Slightly Grizzled,Pronounced Hump,Pronounced Wrinkling,No,No,Yes,17.375,13.875,7.375,18.875,40.25,21.5,2.25,2,Heavy Stain, 2.36 , 1.25 
90-2017-0-782,11/14/22,2022,2017,East Yana,East Yana,Male,5.5,198,White,White,782,782,,Pasture,9,9,31.250,152.250,150.000,150.000,Forked,Spike,,,,,Gray,Straight,None,Yes,No,No,19.125,13.875,7.25,,39.25,23.75,1.625,1.5,Heavy Stain, 2.64 , 1.38 
90-2017-0-784,11/17/21,2021,2017,East Yana,East Yana,Male,4.5,198,White,White,784,784,,Pasture,8,8,23.000,108.625,100.000,110.000,Forked,Forked,982000419805370,,,,No Gray,Slight Hump,Slight Wrinkling,No,No,Yes,19.125,14.25,7.25,19.5,45.125,21.875,2.5,1.75,Heavy Stain, 2.64 , 1.34 
270-2008-1-014,12/9/15,2015,2008,West Yana,West Yana,Male,7.5,199,Blue,Orange,14,14,Vince Young,DMP,12,13,32.500,156.625,150.000,155.000,Forked,Forked,985121002338267,Con-Vinced,,,Gray,Straight,Pronounced wrinkling,No,Yes,Yes,19,12.75,7.75,18.25,38,23,2.875,2.75,Heavy Stain, 2.45 , 1.49 
270-2009-1-002,12/9/15,2015,2009,West Yana,West Yana,Male,6.5,199,Green,Blue,2,2,The Game,DMP,8,8,37.000,129.500,120.000,130.000,Forked,Forked,985121006762024,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,19.5,13.375,8.5,18.5,39.375,23.5,2.75,2,Heavy Stain, 2.29 , 1.46 
270-2010-1-021,12/7/15,2015,2010,West Yana,West Yana,Male,5.5,199,Purple,Blue,21,0,The Game,DMP,9,12,35.625,172.750,170.000,175.000,,,985121020923510,Original Purple#21,,Tags ripped out and were replaced with Purple #00/Blue Buttons,No Gray,Straight,Pronounced wrinkling,No,Yes,Yes,19.5,14.375,7.75,18.75,36.25,27.25,3.125,2.75,Heavy Stain, 2.52 , 1.36 
270-2011-1-260,12/5/17,2017,2011,West Yana,West Yana,Male,6.5,199,White,Green,260,260,True Grit,DMP,8,9,31.125,147.250,140.000,145.000,Forked,Forked,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,Yes,20,12.125,7.875,20.25,39.75,24.625,3,2.25,Heavy Stain, 2.54 , 1.65 
270-2011-1-333,10/28/14,2014,2011,West Yana,West Yana,Male,3.5,199,White,Green,333,333,True Grit,DMP,8,8,26.375,115.875,110.000,115.000,Spike,Spike,,,,,No Gray,Straight,None,No,No,No,19.125,12,6.5,18.125,43.125,22.5,2.75,2.25,Light Stain, 2.94 , 1.59 
270-2013-1-202,11/29/18,2018,2013,West Yana,West Yana,Male,5.5,199,Red,Yellow,202,202,High Hopes,DMP,11,13,37.125,169.125,160.000,170.000,,,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,No,Yes,17.75,14.625,7.125,19.5,39.5,22.875,2.125,1.625,Light Stain, 2.49 , 1.21 
270-2013-1-204,11/18/20,2020,2013,West Yana,West Yana,Male,7.5,199,Red,Black,204,204,The Duke,DMP,12,17,35.875,181.750,180.000,180.000,Forked,Forked,,Organized Chaos,,,No Gray,Straight,Pronounced Wrinkling,Yes,Yes,Yes,19.25,15,7.5,21.375,41.25,21.75,2.5,2,Heavy Stain, 2.57 , 1.28 
90-2007-0-038,11/2/11,2011,2007,West Yana,East Yana,Male,4.5,199,Red,Red,Radio,38,,Pasture,4,4,20.500,89.750,80.000,90.000,Spike,Spike,985121004886342,,151.482,"caught in West Yana moved back to East Yana, no browtines",,,,,,,,,,,,,,,,,
90-2008-0-058,12/8/15,2015,2008,East Yana,East Yana,Male,7.5,199,Blue,Blue,58,58,,Pasture,8,8,29.500,134.500,130.000,135.000,,,985121012581493,,,,No Gray,Straight,Pronounced wrinkling,No,Yes,No,19.25,13.375,7.375,18.625,39.375,23.875,2.875,2.125,Light Stain, 2.61 , 1.44 
90-2009-0-053,10/28/14,2014,2009,West Yana,East Yana,Male,5.5,199,Green,Green,53,53,,Pasture,9,9,30.000,148.250,140.000,150.000,,,,,,caught in West Yana and moved back to East Yana/ no stomah measurements taken,No Gray,Straight,Slight Wrinkling,No,No,No,18.875,11.75,7.25,18.5,,23.875,3.5,2.375,Heavy Stain, 2.60 , 1.61 
90-2010-0-114,12/13/17,2017,2010,East Yana,East Yana,Male,7.5,199,Purple,Purple,114,114,,Pasture,10,11,32.750,159.000,150.000,160.000,Forked,Forked,,,,,No Gray,Straight,Pronounced Wrinkling,No,Yes,Yes,20.75,12.375,8.25,22.5,32.375,28.125,3.25,2.5,Heavy Stain, 2.52 , 1.68 
90-2012-0-329,12/8/16,2016,2012,East Yana,East Yana,Male,4.5,199,Yellow,Yellow,329,329,,Pasture,10,15,31.500,153.375,150.000,155.000,Forked,Forked,,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,17.625,11,7.875,20.375,26,25.375,2.75,2.25,Heavy Stain, 2.24 , 1.60 
90-2016-0-661,11/15/21,2021,2016,East Yana,East Yana,Male,5.5,199,Purple,Purple,661,661,,Pasture,9,9,29.375,139.375,130.000,140.000,Forked,Forked,982000419806017,,,,Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,19,14.25,7.25,21.5,47.25,19.875,1.875,2.125,Heavy Stain, 2.62 , 1.33 
90-2016-0-671,11/16/20,2020,2016,East Yana,East Yana,Male,4.5,199,Purple,Purple,671,671,,Pasture,9,9,32.000,139.875,130.000,140.000,,,,,,,Slightly Grizzled ,Slight Hump,Pronounced Wrinkling,No,No,Yes,17.75,13.25,7.75,19.5,40.125,21.125,2,1.625,Light Stain, 2.29 , 1.34 
270-2007-1-056,11/2/11,2011,2007,West Yana,West Yana,Male,4.5,200,Red,Blue,56,Radio,The Game,DMP,9,15,32.250,151.375,150.000,150.000,Forked,Spike,985120031586386,Doc Holiday,150.692,lots of abnormals,,,,,,,,,,,,,,,,,
270-2008-1-022,11/13/13,2013,2008,West Yana,West Yana,Male,5.5,200,Blue,Orange,22,22,Vince Young,DMP,15,18,31.375,177.875,170.000,180.000,Forked,Forked,,"Up, Out, and Back",,Right G5 broken assumed symmetry with Left G5,Gray,Straight,Pronounced Wrinkling,No,No,Yes,19.25,11.25,7,18.875,42.75,25.25,3.125,1.75,Light stain, 2.75 ,
270-2010-1-003,10/28/14,2014,2010,West Yana,West Yana,Male,4.5,200,Purple,Yellow,3,3,Jr Jr,DMP,10,10,31.625,150.125,150.000,150.000,Forked,Forked,,,,,No Gray,Slight Hump,Slight Wrinkling,No,No,No,18.75,13.75,6.5,19,41.625,21.875,3,1.75,Light Stain, 2.88 , 1.36 
270-2010-1-028,12/7/15,2015,2010,West Yana,West Yana,Male,5.5,200,Purple,Yellow,28,28,Jr Jr,DMP,8,8,29.500,136.500,130.000,135.000,Spike,Spike,,,,,Slightly Grizzled,Slight Hump,Pronounced wrinkling,No,No,No,19.875,13.875,7.375,20,32.375,24.25,2.125,1.875,Light Stain, 2.69 , 1.43 
270-2011-0-335,11/15/19,2019,2011,West Yana,West Yana,Male,8.5,200,White,Red,335,335,,Pasture,8,8,30.875,136.000,130.000,135.000,,,,,,,Gray,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,18.875,14.375,7.125,20.375,42.375,23.5,2.5,2,Heavy Stain, 2.65 , 1.31 
270-2011-0-343,12/5/16,2016,2011,West Yana,West Yana,Male,5.5,200,White,Red,343,343,,Pasture,11,11,29.625,129.875,120.000,130.000,Spike,Spike,,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,Yes,No,19.625,12,9,19,,22,2.75,2,Light Stain, 2.18 , 1.64 
270-2012-0-341,11/29/18,2018,2012,West Yana,West Yana,Male,6.5,200,Yellow,Red,341,341,,Pasture,10,11,28.125,147.000,140.000,145.000,Spike,Spike,,,,,Slightly Grizzled,Straight,Slight Wrinkling,No,No,No,19.875,14.875,7.125,21,38.875,23.375,2.5,2,Heavy Stain, 2.79 , 1.34 
270-2012-0-344,11/27/18,2018,2012,West Yana,West Yana,Male,6.5,200,Yellow,Red,344,344,,Pasture,10,13,40.500,198.625,190.000,200.000,Forked,Forked,982000163652438,Rip Tide,,Used in DMP #2,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,No,17.875,12.625,7.25,20,,25.25,2.625,2.375,Light Stain, 2.47 , 1.42 
270-2012-0-344,11/17/20,2020,2012,West Yana,West Yana,Male,8.5,200,Yellow,Red,344,344,,Pasture,12,14,41.125,206.875,200.000,205.000,Forked,Forked,,Rip Tide,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,19.75,13.625,7.5,8,42.375,20.875,2.375,1.875,Heavy Stain, 2.63 , 1.45 
270-2012-1-277,12/6/17,2017,2012,West Yana,West Yana,Male,5.5,200,Yellow,Green,277,277,True Grit,DMP,10,10,31.750,156.750,150.000,155.000,Forked,Spike,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,20.625,13.75,8.375,20.5,40.375,25.5,3,2,Light Stain, 2.46 , 1.50 
270-2013-0-267,11/11/19,2019,2013,West Yana,West Yana,Male,6.5,200,Red,Green,267,267,,Pasture,11,12,35.500,163.500,160.000,165.000,Spike,Spike,,,,,No Gray,Straight,Slight Wrinkling,No,No,No,18.875,13.375,7.5,21,40.375,22,2.125,1.625,Light Stain, 2.52 , 1.41 
270-2014-0-443,11/17/20,2020,2014,West Yana,West Yana,Male,6.5,200,Blue,Red,443,443,,Pasture,10,10,38.625,165.375,160.000,165.000,Forked,Forked,982000364325353,,,No stomach measure,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,No,17,13.5,7.75,21,,24.75,2.25,1.5,Light Stain, 2.19 , 1.26 
270-2014-0-446,11/18/20,2020,2014,West Yana,West Yana,Male,6.5,200,Blue,Red,446,446,,Pasture,14,21,32.750,191.000,190.000,190.000,Spike,Spike,982000364009019,,,,Gray,Straight,Pronounced Wrinkling,No,Yes,Yes,16.875,12.5,7.125,20.125,44.875,20,2.25,1.875,Light Stain, 2.37 , 1.35 
270-2014-1-438,11/15/19,2019,2014,West Yana,West Yana,Male,5.5,200,Blue,Purple,438,438,The Prodigal Son,DMP,11,13,33.500,157.625,150.000,160.000,Forked,Forked,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,No,18.625,14.375,7.5,21.5,41.875,21.75,2.25,2,Heavy Stain, 2.48 , 1.30 
270-2015-0-553,11/17/20,2020,2015,West Yana,West Yana,Male,5.5,200,Green,Red,553,553,,Pasture,8,8,28.375,135.500,130.000,135.000,Forked,Forked,982000364034486,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,17.125,13.125,7.375,19.375,38.875,23.5,2.625,1.875,Heavy Stain, 2.32 , 1.30 
90-2009-0-068,12/7/15,2015,2009,West Yana,East Yana,Male,6.5,200,Green,Green,68,68,,Pasture,10,10,30.250,151.875,150.000,150.000,Forked,Forked,985121020136198,,,Moved from West Yana to East Yana,No Gray,Slight Hump,Slight Wrinkling,No,No,No,21.25,11.875,7.25,18.75,,22.75,3.25,3,Heavy Stain, 2.93 , 1.79 
90-2010-0-106,11/16/20,2020,2010,East Yana,East Yana,Male,10.5,200,Purple,Purple,106,106,,Pasture,12,12,32.875,148.625,140.000,150.000,,,,,,,Slightly Grizzled,Straight,Pronounced Wrinkling,No,Yes,Yes,17.375,11.875,6.75,18,40.75,23.375,2.25,1.75,Heavy Stain, 2.57 , 1.46 
90-2011-0-367,12/21/17,2017,2011,East Yana,East Yana,Male,6.5,200,White,White,367,367,,Pasture,8,8,28.375,128.125,120.000,130.000,Spike,Spike,,,,,Slightly Grizzled,Slight Hump,Slight Wrinkling,No,Yes,Yes,18.25,12.125,7.25,21.125,38.875,22.75,2.25,2,Light Stain, 2.52 , 1.51 
90-2011-0-370,12/6/16,2016,2011,East Yana,East Yana,Male,5.5,200,White,White,370,370,,Pasture,8,8,30.750,127.875,120.000,130.000,,,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,No,No,19,11.25,8,22.125,,27,3,2.5,Heavy Stain, 2.38 , 1.69 
90-2012-0-319,11/15/21,2021,2012,East Yana,East Yana,Male,9.5,200,Yellow,Yellow,319,319,,Pasture,10,13,33.625,182.250,180.000,180.000,Forked,Forked,,The Bronc,,broken front ankle,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,No,Yes,Yes,18.375,13.875,7.25,18.625,41.5,24.75,2.625,2,Heavy Stain, 2.53 , 1.32 
90-2016-0-658,11/14/19,2019,2016,East Yana,East Yana,Male,3.5,200,Purple,Purple,658,658,,Pasture,9,9,26.000,118.875,110.000,120.000,Forked,Forked,982000419806043,,,,Gray,Straight,Slight Wrinkling,Yes,No,No,19.375,14.25,7,21.25,41.75,21.25,2.125,1.875,Light Stain, 2.77 , 1.36 
90-2017-0-787,11/14/22,2022,2017,East Yana,East Yana,Male,5.5,200,White,White,787,787,,Pasture,8,9,28.125,138.250,130.000,140.000,Forked,Spike,,,,,Slightly Grizzled,Slight Hump,Pronounced Wrinkling,Yes,Yes,Yes,20.25,16.25,7.625,19.25,42,22.5,2.5,1.5,Heavy Stain, 2.66 , 1.25 
270-2007-1-006,11/1/10,2010,2007,West Yana,West Yana,Male,3.5,201,Red,White,6,Radio,McStedman,DMP,10,10,28.750,122.750,120.000,125.000,Spike,Spike,985120031831349,,151.273,new radio frequency,,,,,,,,,,,,,,,,,
270-2007-1-012,11/2/11,2011,2007,West Yana,West Yana,Male,4.5,201,Red,White,Radio,12,McStedman,DMP,10,10,29.500,135.375,130.000,135.000,Spike,Spike,985120031579461,,150.651,,,,,,,,,,,,,,,,,,
