animal_id,year_cap,year_birth,age,weight,weightkg,points_total,mass_total,bcsin,bcscm,birthsite
270-2013-0-260,2015,2013,2.5,132,60,10,23.125,106,269,wy
270-2014-0-451,2017,2014,3.5,172,78,10,24.75,106,269,wy
90-2017-0-779,2020,2017,3.5,188,85,8,21.75,105.75,269,ey
90-2013-0-280,2015,2013,2.5,169,77,10,24.625,106,269,ey
270-2013-0-264,2018,2013,5.5,158,72,9,24.5,106.25,270,wy
90-2008-0-059,2010,2008,2.5,148,67,9,23,106.125,270,ey
90-2012-0-324,2015,2012,3.5,168,76,8,23,106.125,270,ey
90-2014-0-468,2017,2014,3.5,123,56,8,21.75,106.375,270,ey
90-2019-0-975,2021,2019,2.5,152,69,9,26.25,106.375,270,ey
270-2009-1-012,2017,2009,8.5,175,80,7,23.5,106.625,271,dmp
270-2011-1-244,2013,2011,2.5,154,70,10,23,106.75,271,dmp
270-2013-1-205,2015,2013,2.5,135,61,8,23.125,106.625,271,dmp
270-2014-0-453,2018,2014,4.5,157,71,8,24.625,106.75,271,wy
270-2014-0-454,2016,2014,2.5,145,66,10,21.875,106.875,271,wy
270-2015-0-549,2019,2015,4.5,171,78,10,27.5,106.625,271,wy
90-2013-0-286,2016,2013,3.5,164,75,8,24,106.875,271,ey
90-2013-0-289,2017,2013,4.5,153,70,8,22.5,106.75,271,ey
90-2014-0-457,2016,2014,2.5,145,66,14,24.125,106.875,271,ey
90-2014-0-459,2018,2014,4.5,187,85,10,24.875,106.75,271,ey
90-2015-0-579,2017,2015,2.5,146,66,9,24.25,106.875,271,ey
270-2012-0-340,2014,2012,2.5,157,71,8,21.25,107,272,wy
270-2012-0-341,2015,2012,3.5,163,74,8,22.25,107.25,272,wy
90-2009-0-070,2020,2009,11.5,182,83,6,25.875,107.25,272,ey
270-2011-1-333,2020,2011,9.5,211,96,10,25.375,107,272,dmp
270-2015-0-557,2019,2015,4.5,165,75,8,26.375,107.125,272,wy
90-2010-0-114,2012,2010,2.5,157,71,10,23.125,107.25,272,ey
90-2014-0-475,2016,2014,2.5,127,58,8,22,107,272,ey
90-2015-0-562,2018,2015,3.5,155,70,8,26.875,107.125,272,ey
90-2019-0-977,2021,2019,2.5,174,79,8,23.125,107.125,272,ey
270-2013-1-216,2015,2013,2.5,148,67,8,25.125,107.5,273,dmp
270-2013-1-234,2016,2013,3.5,131,60,9,26,107.375,273,dmp
270-2014-0-446,2016,2014,2.5,144,65,10,23.625,107.625,273,wy
90-2008-0-054,2011,2008,3.5,177,80,8,26.5,107.375,273,ey
90-2009-0-062,2011,2009,2.5,141,64,9,25.625,107.375,273,ey
90-2011-0-365,2014,2011,3.5,145,66,8,24.375,107.625,273,ey
270-2009-1-009,2011,2009,2.5,149,68,10,22.125,107.875,274,dmp
270-2018-1-818,2021,2018,3.5,134,61,11,27,107.75,274,dmp
90-2010-0-105,2013,2010,3.5,167,76,9,23,108,274,ey
90-2018-0-861,2021,2018,3.5,152,69,8,23,107.875,274,ey
270-2010-1-028,2013,2010,3.5,185,84,8,24.5,108.375,275,dmp
270-2012-1-262,2014,2012,2.5,149,68,10,21.625,108.25,275,dmp
270-2013-0-258,2016,2013,3.5,139,63,8,22.625,108.125,275,wy
270-2013-0-269,2016,2013,3.5,161,73,8,24.375,108.25,275,wy
270-2015-0-552,2020,2015,5.5,180,82,8,24.75,108.25,275,wy
270-2012-0-334,2014,2012,2.5,167,76,9,25,108.75,276,wy
270-2012-1-233,2016,2012,4.5,149,68,8,21.375,108.625,276,dmp
270-2012-1-278,2014,2012,2.5,155,70,10,22,108.5,276,dmp
270-2018-1-834,2020,2018,2.5,128,58,11,24.25,108.625,276,dmp
90-2011-0-367,2014,2011,3.5,183,83,8,23,108.625,276,ey
90-2017-0-784,2021,2017,4.5,198,90,8,23,108.625,276,ey
270-2014-0-444,2016,2014,2.5,126,57,8,21.875,109.125,277,wy
270-2019-1-927,2021,2019,2.5,128,58,10,26.75,109,277,dmp
90-2008-0-039,2012,2008,4.5,202,92,9,24.125,109.25,277,ey
270-2007-1-007,2009,2007,2.5,173,79,8,25.75,109.375,278,dmp
270-2009-1-010,2011,2009,2.5,144,65,9,23.25,109.375,278,dmp
270-2019-0-945,2021,2019,2.5,124,56,9,24.625,109.375,278,wy
90-2016-0-661,2019,2016,3.5,166,75,8,23.25,109.625,278,ey
270-2010-1-038,2019,2010,9.5,177,80,6,25.75,110,279,dmp
270-2011-1-333,2019,2011,8.5,202,92,7,32,110,279,dmp
270-2017-1-703,2021,2017,4.5,145,66,7,24.25,110,279,dmp
270-2018-1-802,2021,2018,3.5,176,80,8,26,109.875,279,dmp
90-2007-0-049,2009,2007,2.5,179,81,8,22.875,110,279,ey
90-2009-0-051,2011,2009,2.5,153,70,8,23.375,109.75,279,ey
90-2012-0-329,2014,2012,2.5,175,80,10,24.625,109.75,279,ey
90-2016-0-662,2018,2016,2.5,123,56,9,21.25,110,279,ey
270-2009-1-023,2011,2009,2.5,136,62,9,23.75,110.125,280,dmp
270-2013-0-267,2015,2013,2.5,131,60,8,21.75,110.25,280,wy
270-2014-0-450,2018,2014,4.5,139,63,10,27.125,110.25,280,wy
270-2012-0-342,2014,2012,2.5,129,59,9,23.625,110.5,281,wy
270-2013-0-272,2015,2013,2.5,152,69,8,23.625,110.625,281,wy
90-2008-0-056,2012,2008,4.5,189,86,7,24.75,110.5,281,ey
90-2009-0-063,2012,2009,3.5,182,83,8,23.625,110.5,281,ey
90-2009-0-070,2012,2009,3.5,190,86,8,23,110.625,281,ey
90-2011-0-370,2014,2011,3.5,207,94,9,26.75,110.5,281,ey
90-2014-0-460,2016,2014,2.5,143,65,8,23.5,110.75,281,ey
90-2015-0-565,2018,2015,3.5,136,62,8,27.625,110.5,281,ey
270-2011-0-337,2014,2011,3.5,182,83,8,23.375,110.875,282,wy
270-2013-0-263,2018,2013,5.5,181,82,8,25.125,111,282,wy
270-2015-0-589,2018,2015,3.5,176,80,8,27.25,111.125,282,wy
90-2019-0-980,2021,2019,2.5,142,65,8,22.625,110.875,282,ey
270-2007-1-057,2010,2007,3.5,155,70,9,23.625,111.5,283,dmp
270-2010-1-086,2012,2010,2.5,158,72,10,24.375,111.375,283,dmp
270-2012-0-340,2015,2012,3.5,157,71,8,24.125,111.375,283,wy
270-2012-0-344,2014,2012,2.5,156,71,9,23.125,111.375,283,wy
270-2013-0-258,2017,2013,4.5,157,71,8,22.25,111.5,283,wy
270-2014-1-407,2016,2014,2.5,127,58,11,22.5,111.5,283,dmp
90-2018-0-851,2020,2018,2.5,157,71,10,25.125,111.5,283,ey
270-2016-1-634,2018,2016,2.5,110,50,10,26,111.375,283,dmp
90-2013-0-292,2016,2013,3.5,164,75,9,24.125,111.5,283,ey
90-2015-0-559,2019,2015,4.5,205,93,7,26.125,111.375,283,ey
90-2015-0-580,2018,2015,3.5,146,66,11,24.75,111.5,283,ey
270-2008-1-012,2011,2008,3.5,145,66,9,24.875,111.875,284,dmp
270-2011-0-338,2013,2011,2.5,156,71,9,23.5,111.875,284,wy
270-2012-0-331,2014,2012,2.5,167,76,8,24.25,111.75,284,wy
270-2013-1-204,2015,2013,2.5,134,61,12,23.625,111.625,284,dmp
270-2014-0-455,2017,2014,3.5,167,76,9,23.875,111.75,284,wy
270-2014-1-422,2018,2014,4.5,155,70,9,26.375,111.625,284,dmp
90-2018-0-855,2020,2018,2.5,168,76,11,27.5,111.625,284,ey
270-2016-0-654,2019,2016,3.5,186,85,9,25.875,111.625,284,wy
90-2010-0-109,2013,2010,3.5,185,84,8,26.25,111.75,284,ey
90-2013-0-278,2016,2013,3.5,175,80,9,24.875,112,284,ey
270-2013-0-269,2019,2013,6.5,190,86,6,29.25,112.125,285,wy
270-2008-1-018,2010,2008,2.5,150,68,10,25.5,112.5,286,dmp
90-2007-0-024,2011,2007,4.5,185,84,8,25.875,112.5,286,ey
90-2009-0-060,2011,2009,2.5,158,72,10,26.375,112.75,286,ey
90-2011-0-354,2014,2011,3.5,173,79,10,25.375,112.75,286,ey
90-2012-0-324,2016,2012,4.5,170,77,8,24.75,112.5,286,ey
90-2015-0-574,2018,2015,3.5,152,69,10,25,112.625,286,ey
90-2016-0-659,2019,2016,3.5,164,75,8,26.375,112.75,286,ey
270-2009-1-038,2012,2009,3.5,123,56,10,26.25,113,287,dmp
270-2012-1-207,2014,2012,2.5,159,72,11,21.75,112.875,287,dmp
270-2013-0-265,2017,2013,4.5,149,68,8,26,113,287,wy
90-2008-0-033,2010,2008,2.5,153,70,9,24.875,113.125,287,ey
90-2014-0-469,2018,2014,4.5,174,79,8,29.75,113,287,ey
90-2017-0-787,2020,2017,3.5,172,78,8,25.125,113.375,288,ey
270-2018-1-835,2021,2018,3.5,154,70,8,26.5,113.25,288,dmp
90-2009-0-058,2019,2009,10.5,224,102,9,30.5,113.25,288,ey
90-2009-0-066,2011,2009,2.5,167,76,11,25.75,113.375,288,ey
90-2011-0-362,2015,2011,4.5,203,92,8,25.25,113.375,288,ey
90-2013-0-279,2016,2013,3.5,156,71,10,25.375,113.25,288,ey
90-2016-0-666,2019,2016,3.5,162,74,9,26.125,113.5,288,ey
270-2007-1-065,2009,2007,2.5,170,77,11,23,113.875,289,dmp
270-2011-1-260,2021,2011,10.5,204,93,9,27,113.75,289,dmp
270-2011-1-268,2013,2011,2.5,145,66,9,24,113.75,289,dmp
270-2015-0-589,2020,2015,5.5,194,88,8,28.25,113.625,289,wy
270-2015-0-557,2020,2015,5.5,180,82,10,27.375,113.875,289,wy
270-2015-1-510,2018,2015,3.5,162,74,10,25.25,113.625,289,dmp
90-2009-0-067,2012,2009,3.5,177,80,8,24.875,113.875,289,ey
90-2016-0-665,2019,2016,3.5,153,70,8,25.125,113.875,289,ey
270-2013-1-256,2016,2013,3.5,166,75,8,26.5,114.125,290,dmp
90-2017-0-780,2020,2017,3.5,163,74,10,26.125,114,290,ey
90-2013-0-291,2017,2013,4.5,140,64,8,25.75,114.25,290,ey
90-2015-0-578,2017,2015,2.5,123,56,8,22.75,114.125,290,ey
270-2008-1-013,2010,2008,2.5,143,65,10,24.25,114.375,291,dmp
270-2010-1-006,2012,2010,2.5,138,63,10,26.125,114.375,291,dmp
270-2011-1-333,2021,2011,10.5,217,99,10,28.375,114.75,291,dmp
90-2015-0-559,2020,2015,5.5,210,95,9,27.125,114.5,291,ey
270-2015-0-586,2017,2015,2.5,139,63,10,24.625,114.5,291,wy
270-2016-1-603,2019,2016,3.5,174,79,9,26.75,114.5,291,dmp
90-2008-0-034,2010,2008,2.5,173,79,10,23.25,114.375,291,ey
90-2012-0-350,2015,2012,3.5,178,81,9,25.875,114.625,291,ey
90-2013-0-273,2015,2013,2.5,160,73,9,22.625,114.5,291,ey
270-2012-1-266,2015,2012,3.5,166,75,8,23.875,115,292,dmp
270-2015-0-551,2018,2015,3.5,139,63,9,26.25,114.875,292,wy
270-2015-0-583,2017,2015,2.5,130,59,10,26.25,115,292,wy
270-2015-0-589,2021,2015,6.5,204,93,8,28.375,114.875,292,wy
90-2013-0-291,2018,2013,5.5,157,71,8,25.375,115,292,ey
90-2014-0-456,2017,2014,3.5,154,70,10,27.625,114.875,292,ey
270-2015-0-547,2018,2015,3.5,148,67,10,23.375,115.375,293,wy
90-2007-0-039,2011,2007,4.5,186,85,9,27.625,115.5,293,ey
90-2009-0-058,2021,2009,12.5,193,88,8,28.375,115.5,293,ey
270-2009-1-002,2012,2009,3.5,178,81,9,27.25,115.625,294,dmp
270-2011-1-333,2014,2011,3.5,199,90,8,26.375,115.875,294,dmp
270-2014-0-449,2016,2014,2.5,162,74,8,22.75,115.75,294,wy
270-2015-0-552,2021,2015,6.5,197,90,10,28,115.75,294,wy
90-2012-0-319,2014,2012,2.5,164,75,8,24.125,115.75,294,ey
90-2018-0-857,2021,2018,3.5,187,85,8,23.625,115.875,294,ey
90-2008-0-059,2011,2008,3.5,164,75,8,24.625,116.125,295,ey
90-2013-0-286,2021,2013,8.5,202,92,9,27,116,295,ey
90-2016-0-672,2018,2016,2.5,171,78,10,25.375,116.125,295,ey
270-2011-0-343,2015,2011,4.5,167,76,9,25.875,116.375,296,wy
270-2012-1-314,2015,2012,3.5,,0,9,24.125,116.625,296,dmp
90-2010-0-107,2013,2010,3.5,182,83,11,25.625,116.375,296,ey
90-2012-0-347,2015,2012,3.5,172,78,8,26.125,116.375,296,ey
90-2015-0-581,2019,2015,4.5,190,86,8,29,116.375,296,ey
270-2007-1-011,2011,2007,4.5,196,89,9,25.5,116.75,297,dmp
270-2008-1-022,2011,2008,3.5,162,74,10,25.25,117.125,297,dmp
270-2014-0-451,2018,2014,4.5,178,81,9,26.75,117,297,wy
270-2014-0-452,2018,2014,4.5,159,72,9,27.125,117.125,297,wy
270-2015-1-508,2018,2015,3.5,147,67,8,25.75,116.75,297,dmp
270-2016-0-677,2019,2016,3.5,145,66,8,25.5,116.75,297,wy
270-2017-1-717,2019,2017,2.5,144,65,8,24.625,116.875,297,dmp
90-2018-0-853,2021,2018,3.5,175,80,8,28.5,116.875,297,ey
270-2010-1-038,2018,2010,8.5,171,78,6,28.875,117.375,298,dmp
270-2011-0-339,2015,2011,4.5,184,84,8,25.875,117.25,298,wy
270-2013-0-263,2019,2013,6.5,190,86,8,26.75,117.375,298,wy
90-2014-0-475,2020,2014,6.5,210,95,7,25.5,117.375,298,ey
90-2009-0-053,2020,2009,11.5,,0,8,22.125,117.25,298,ey
270-2017-1-711,2020,2017,3.5,134,61,9,25,117.375,298,dmp
270-2013-0-263,2020,2013,7.5,192,87,10,26.375,117.25,298,wy
270-2016-1-619,2019,2016,3.5,160,73,9,26.5,117.5,298,dmp
90-2010-0-102,2013,2010,3.5,167,76,10,25.125,117.25,298,ey
90-2010-0-111,2012,2010,2.5,,0,11,27,117.25,298,ey
90-2012-0-324,2018,2012,6.5,174,79,9,26,117.5,298,ey
90-2013-0-275,2017,2013,4.5,163,74,9,26.375,117.5,298,ey
270-2007-1-001,2010,2007,3.5,172,78,9,28.375,117.875,299,dmp
270-2010-1-009,2012,2010,2.5,140,64,13,25.125,117.625,299,dmp
270-2013-0-271,2016,2013,3.5,155,70,10,28.25,117.875,299,wy
270-2015-0-557,2021,2015,6.5,183,83,9,28.5,117.625,299,wy
270-2011-1-269,2020,2011,9.5,193,88,13,30.25,117.625,299,dmp
90-2007-0-045,2009,2007,2.5,179,81,8,26.125,117.875,299,ey
90-2011-0-370,2018,2011,7.5,201,91,8,28.75,117.875,299,ey
270-2009-1-012,2016,2009,7.5,192,87,8,26,118.25,300,dmp
270-2010-1-021,2021,2010,11.5,173,79,11,28.25,118,300,dmp
270-2010-1-027,2012,2010,2.5,146,66,12,26.75,118.125,300,dmp
270-2012-1-229,2014,2012,2.5,164,75,10,25.25,118,300,dmp
270-2013-1-202,2015,2013,2.5,145,66,9,27.375,118.125,300,dmp
270-2014-1-434,2017,2014,3.5,130,59,11,23.375,118,300,dmp
90-2013-0-276,2015,2013,2.5,169,77,9,25.125,118.25,300,ey
90-2014-0-458,2017,2014,3.5,166,75,10,25.125,118.25,300,ey
270-2007-1-011,2013,2007,6.5,198,90,8,26,118.625,301,dmp
270-2009-1-011,2012,2009,3.5,172,78,9,26.125,118.625,301,dmp
270-2009-1-020,2011,2009,2.5,146,66,10,26.625,118.625,301,dmp
270-2011-0-345,2015,2011,4.5,210,95,8,26.125,118.625,301,wy
270-2012-0-333,2014,2012,2.5,160,73,9,23.5,118.375,301,wy
90-2008-0-042,2011,2008,3.5,166,75,8,23.5,118.5,301,ey
90-2011-0-362,2021,2011,10.5,223,101,8,26.875,118.375,301,ey
90-2014-0-472,2017,2014,3.5,149,68,8,24.625,118.375,301,ey
270-2007-1-006,2011,2007,4.5,191,87,10,26.5,118.875,302,dmp
270-2009-1-012,2012,2009,3.5,182,83,10,25.375,118.75,302,dmp
270-2010-1-021,2012,2010,2.5,156,71,10,25.5,118.875,302,dmp
270-2013-0-271,2017,2013,4.5,147,67,10,27.625,118.75,302,wy
270-2014-1-410,2018,2014,4.5,116,53,10,25.25,118.75,302,dmp
270-2014-1-440,2016,2014,2.5,127,58,10,24,118.875,302,dmp
270-2018-1-815,2020,2018,2.5,132,60,10,26,118.875,302,dmp
270-2015-1-522,2018,2015,3.5,164,75,10,28,118.875,302,dmp
270-2016-0-675,2019,2016,3.5,157,71,9,25.125,118.875,302,wy
90-2009-0-053,2012,2009,3.5,166,75,8,24.75,119,302,ey
90-2009-0-068,2012,2009,3.5,162,74,9,24,118.75,302,ey
90-2013-0-292,2017,2013,4.5,177,80,8,26.125,119,302,ey
90-2016-0-658,2019,2016,3.5,200,91,9,26,118.875,302,ey
270-2010-1-005,2013,2010,3.5,178,81,10,29.125,119.25,303,dmp
270-2015-0-553,2018,2015,3.5,167,76,8,24.875,119.375,303,wy
90-2017-0-783,2020,2017,3.5,174,79,9,26.75,119.25,303,ey
90-2012-0-001,2018,2012,6.5,157,71,10,26.25,119.375,303,ey
270-2008-1-017,2010,2008,2.5,145,66,9,23.875,119.75,304,dmp
270-2010-1-007,2013,2010,3.5,161,73,10,25.875,119.875,304,dmp
270-2013-1-252,2015,2013,2.5,130,59,10,24.375,119.875,304,dmp
270-2013-0-269,2020,2013,7.5,190,86,8,26.125,119.5,304,wy
270-2015-0-549,2020,2015,5.5,176,80,10,29.625,119.5,304,wy
270-2018-1-822,2021,2018,3.5,144,65,10,23.75,119.5,304,dmp
90-2008-0-041,2011,2008,3.5,177,80,11,27.875,119.75,304,ey
90-2011-0-362,2016,2011,5.5,214,97,8,27,119.625,304,ey
90-2011-0-362,2017,2011,6.5,213,97,8,27.25,119.75,304,ey
90-2012-0-001,2021,2012,9.5,181,82,10,26.5,119.5,304,ey
90-2013-0-285,2016,2013,3.5,174,79,10,27.25,119.5,304,ey
270-2012-0-345,2015,2012,3.5,153,70,9,27,120.25,305,wy
90-2016-0-664,2020,2016,4.5,174,79,8,30.25,120.125,305,ey
90-2012-0-320,2014,2012,2.5,148,67,10,25.875,120,305,ey
90-2013-0-287,2015,2013,2.5,131,60,8,21.625,120,305,ey
90-2018-0-859,2021,2018,3.5,187,85,8,26.5,120.125,305,ey
270-2011-1-215,2019,2011,8.5,197,90,6,31.625,120.625,306,dmp
270-2012-1-265,2015,2012,3.5,179,81,9,23.125,120.625,306,dmp
270-2014-1-422,2019,2014,5.5,176,80,9,28.5,120.375,306,dmp
270-2016-1-622,2018,2016,2.5,133,60,10,23.875,120.5,306,dmp
90-2009-0-054,2012,2009,3.5,163,74,10,26.875,120.5,306,ey
90-2011-0-362,2018,2011,7.5,214,97,8,27.25,120.375,306,ey
90-2011-0-362,2019,2011,8.5,237,108,8,28.375,120.5,306,ey
90-2013-0-286,2017,2013,4.5,171,78,9,26.25,120.625,306,ey
270-2010-1-007,2017,2010,7.5,178,81,10,28.125,120.875,307,dmp
270-2013-1-210,2017,2013,4.5,141,64,10,26.75,120.875,307,dmp
90-2018-0-858,2020,2018,2.5,153,70,11,25.25,120.75,307,ey
270-2016-0-653,2021,2016,5.5,168,76,10,29.5,120.875,307,wy
270-2016-1-608,2019,2016,3.5,151,69,10,26.5,120.875,307,dmp
90-2007-0-038,2014,2007,7.5,233,106,8,24.875,120.75,307,ey
270-2014-0-450,2019,2014,5.5,169,77,10,29.125,121.125,308,wy
90-2011-0-351,2020,2011,9.5,211,96,8,27.5,121.375,308,ey
90-2008-0-032,2011,2008,3.5,155,70,12,26.75,121.375,308,ey
90-2008-0-040,2012,2008,4.5,206,94,8,28,121.375,308,ey
90-2008-0-058,2012,2008,4.5,192,87,8,27.75,121.125,308,ey
90-2009-0-059,2012,2009,3.5,166,75,9,24.625,121.125,308,ey
90-2012-0-326,2015,2012,3.5,158,72,10,25.75,121.375,308,ey
270-2012-1-224,2015,2012,3.5,166,75,9,26.375,121.625,309,dmp
270-2012-1-248,2015,2012,3.5,165,75,8,22.75,121.5,309,dmp
270-2014-0-452,2019,2014,5.5,187,85,8,26.375,121.625,309,wy
270-2015-1-516,2019,2015,4.5,163,74,8,22.875,121.5,309,dmp
270-2016-0-651,2019,2016,3.5,134,61,11,27.25,121.5,309,wy
270-2017-0-749,2020,2017,3.5,143,65,10,23.375,121.5,309,wy
90-2008-0-056,2013,2008,5.5,194,88,8,25.625,121.5,309,ey
90-2008-0-058,2017,2008,9.5,179,81,7,27.125,121.75,309,ey
90-2011-0-370,2015,2011,4.5,196,89,8,28.75,121.625,309,ey
90-2015-0-559,2021,2015,6.5,216,98,8,27,121.625,309,ey
270-2011-1-225,2021,2011,10.5,168,76,11,25.25,122,310,dmp
270-2014-0-448,2017,2014,3.5,165,75,10,25.375,122.125,310,wy
90-2016-0-661,2020,2016,4.5,176,80,8,25.75,122.125,310,ey
270-2013-1-238,2020,2013,7.5,141,64,10,27.875,121.875,310,dmp
90-2010-0-115,2015,2010,5.5,186,85,11,27.75,122,310,ey
90-2012-0-324,2017,2012,5.5,177,80,9,26.25,122.125,310,ey
90-2013-0-278,2017,2013,4.5,180,82,8,26.125,122.125,310,ey
270-2008-1-028,2011,2008,3.5,127,58,11,25.75,122.25,311,dmp
270-2011-1-215,2014,2011,3.5,168,76,9,27.125,122.625,311,dmp
270-2015-1-518,2019,2015,4.5,156,71,10,27.5,122.25,311,dmp
90-2007-0-016,2011,2007,4.5,179,81,10,25.75,122.625,311,ey
90-2017-0-780,2021,2017,4.5,164,75,10,28.375,122.25,311,ey
90-2018-0-852,2021,2018,3.5,169,77,10,26,122.25,311,ey
270-2007-1-006,2010,2007,3.5,201,91,10,28.75,122.75,312,dmp
270-2009-1-012,2013,2009,4.5,191,87,10,26,123,312,dmp
270-2011-1-260,2014,2011,3.5,184,84,8,27.625,123,312,dmp
270-2013-1-239,2015,2013,2.5,123,56,11,25.875,122.875,312,dmp
270-2014-0-455,2018,2014,4.5,191,87,10,26.625,122.875,312,wy
90-2010-0-109,2021,2010,11.5,192,87,6,28.125,123,312,ey
90-2011-0-355,2015,2011,4.5,191,87,10,28.75,122.75,312,ey
90-2011-0-370,2017,2011,6.5,195,89,8,30.125,122.75,312,ey
90-2012-0-321,2015,2012,3.5,154,70,11,27.75,123,312,ey
90-2014-0-463,2017,2014,3.5,160,73,11,29.75,122.875,312,ey
90-2014-0-469,2019,2014,5.5,204,93,9,31.875,122.75,312,ey
270-2011-1-215,2021,2011,10.5,196,89,8,27.375,123.25,313,dmp
270-2014-0-453,2021,2014,7.5,195,89,10,28.125,123.125,313,wy
270-2014-1-411,2017,2014,3.5,147,67,11,24.75,123.125,313,dmp
270-2010-1-021,2020,2010,10.5,171,78,7,28,123.125,313,dmp
270-2014-0-450,2020,2014,6.5,168,76,10,29.5,123.25,313,wy
270-2016-1-606,2019,2016,3.5,149,68,13,26.25,123.25,313,dmp
270-2018-0-862,2021,2018,3.5,153,70,10,28,123.125,313,wy
90-2008-0-056,2016,2008,8.5,186,85,7,26.125,123.375,313,ey
90-2011-0-352,2015,2011,4.5,148,67,8,22.25,123.375,313,ey
90-2012-0-324,2019,2012,7.5,177,80,9,27.125,123.25,313,ey
90-2013-0-274,2016,2013,3.5,167,76,8,26.125,123.125,313,ey
270-2007-1-011,2014,2007,7.5,208,95,8,25.5,123.75,314,dmp
270-2014-0-453,2020,2014,6.5,172,78,9,27.375,123.75,314,wy
90-2007-0-040,2011,2007,4.5,207,94,10,27.25,123.625,314,ey
90-2008-0-033,2011,2008,3.5,169,77,9,26.5,123.5,314,ey
90-2008-0-037,2011,2008,3.5,194,88,8,28.5,123.75,314,ey
90-2010-0-115,2016,2010,6.5,183,83,14,28.625,123.625,314,ey
90-2013-0-286,2018,2013,5.5,203,92,8,28,123.75,314,ey
90-2014-0-468,2018,2014,4.5,172,78,8,25.25,123.5,314,ey
90-2017-0-777,2021,2017,4.5,197,90,8,26.5,123.5,314,ey
270-2014-1-438,2017,2014,3.5,158,72,11,26.25,123.875,315,dmp
270-2016-0-654,2020,2016,4.5,213,97,10,27.25,124,315,wy
270-2018-0-864,2021,2018,3.5,159,72,11,26.5,124.125,315,wy
90-2009-0-057,2013,2009,4.5,213,97,8,23.5,123.875,315,ey
90-2009-0-064,2012,2009,3.5,176,80,10,26.375,123.875,315,ey
90-2010-0-108,2012,2010,2.5,170,77,9,27.5,124.125,315,ey
90-2013-0-284,2016,2013,3.5,155,70,9,27.25,123.875,315,ey
90-2016-0-671,2019,2016,3.5,169,77,9,26.75,124,315,ey
270-2007-1-057,2017,2007,10.5,132,60,9,26.625,124.5,316,dmp
270-2012-0-341,2016,2012,4.5,174,79,10,25.25,124.5,316,wy
90-2017-0-786,2020,2017,3.5,165,75,10,29,124.375,316,ey
90-2011-0-363,2016,2011,5.5,207,94,8,27,124.5,316,ey
90-2014-0-464,2016,2014,2.5,159,72,12,28,124.375,316,ey
90-2015-0-564,2018,2015,3.5,190,86,11,25.375,124.375,316,ey
270-2009-1-002,2016,2009,7.5,184,84,10,30.75,124.875,317,dmp
270-2011-0-336,2014,2011,3.5,192,87,10,27.625,124.75,317,wy
270-2012-0-330,2015,2012,3.5,145,66,11,25.625,124.875,317,wy
270-2012-1-263,2015,2012,3.5,170,77,9,24.5,124.875,317,dmp
270-2015-0-589,2019,2015,4.5,195,89,9,30.125,124.875,317,wy
90-2016-0-665,2020,2016,4.5,171,78,8,28.875,124.75,317,ey
90-2009-0-051,2012,2009,3.5,177,80,10,28.125,124.875,317,ey
90-2013-0-273,2018,2013,5.5,196,89,10,28.25,124.875,317,ey
270-2008-1-013,2011,2008,3.5,162,74,10,26.375,125.125,318,dmp
270-2009-1-012,2015,2009,6.5,195,89,9,26.5,125,318,dmp
270-2009-1-021,2012,2009,3.5,143,65,11,26.75,125.25,318,dmp
270-2011-1-246,2014,2011,3.5,159,72,8,24.875,125.375,318,dmp
270-2012-1-233,2018,2012,6.5,182,83,9,25.625,125.25,318,dmp
90-2007-0-039,2012,2007,5.5,192,87,9,27.875,125,318,ey
90-2008-0-039,2013,2008,5.5,228,104,9,24.5,125,318,ey
90-2009-0-056,2012,2009,3.5,172,78,9,28.25,125.25,318,ey
90-2012-0-325,2015,2012,3.5,178,81,8,26.75,125,318,ey
90-2012-0-327,2015,2012,3.5,184,84,1,10,125.375,318,ey
90-2015-0-579,2018,2015,3.5,167,76,8,27.75,125,318,ey
90-2017-0-779,2021,2017,4.5,211,96,8,26.625,125.25,318,ey
270-2010-1-028,2014,2010,4.5,213,97,8,27.5,125.625,319,dmp
270-2016-1-615,2019,2016,3.5,160,73,10,28.875,125.75,319,dmp
270-2018-1-824,2021,2018,3.5,149,68,10,25.875,125.5,319,dmp
90-2008-0-054,2012,2008,4.5,206,94,8,26.625,125.5,319,ey
90-2009-0-063,2013,2009,4.5,212,96,8,26.5,125.5,319,ey
270-2007-1-007,2010,2007,3.5,210,95,8,28.375,126,320,dmp
270-2011-0-339,2016,2011,5.5,182,83,10,29.75,125.875,320,wy
270-2011-0-340,2013,2011,2.5,152,69,11,23.375,125.875,320,wy
270-2011-0-345,2016,2011,5.5,,0,9,27.75,125.875,320,wy
270-2014-0-444,2017,2014,3.5,142,65,9,25.625,126,320,wy
270-2014-0-450,2021,2014,7.5,175,80,10,29.375,126,320,wy
90-2017-0-782,2020,2017,3.5,173,79,9,26.75,125.875,320,ey
90-2012-0-001,2020,2012,8.5,173,79,10,27.125,125.875,320,ey
90-2008-0-034,2017,2008,9.5,170,77,9,24.375,125.875,320,ey
90-2008-0-056,2014,2008,6.5,192,87,8,26.875,126,320,ey
90-2008-0-056,2015,2008,7.5,195,89,7,27.625,125.875,320,ey
90-2011-0-367,2016,2011,5.5,193,88,8,28.75,126,320,ey
90-2014-0-459,2019,2014,5.5,207,94,10,27.5,126,320,ey
90-2015-0-566,2018,2015,3.5,178,81,8,25.125,126.125,320,ey
